payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Департамент ЖКГ,03365707,140550.49,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-10-21,"1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на терит.Корабельного рай.в м.Микол.за 10.2021;Дог.№29 в.01.02.2021,рах.№43,акт№43 в.13.10.2021;Без ПДВ."
Департамент ЖКГ,03365707,108082.37,ФОП Мироненко А. А.,xxxxxxxxxx,2021-10-21,"1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на терит.Центрального рай.в м.Мик.за 10.2021;Дог.№109 від 05.03.2021,рах.№66,акт№66 в.13.10.2021;Без ПДВ."
Департамент ЖКГ,03365707,735.09,Департамент ЖКГ,03365707,2021-10-21,"1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.приб.тер..ж/б за адр.вул.Шосейна,4 в м.Мик.;зг.звед.кошт.розрах.за 10.2021;Без ПДВ."
Департамент ЖКГ,03365707,42639,ФОП Пивоваров В.І.,xxxxxxxxxx,2021-10-21,"1216011;2240;опл.посл.пот.рем.приб.тер..ж/б за адр.вул.Шосейна,4 в м.Мик.за 10.21;Д.413від 30.07.21рах02в11.10.21акт1в11.10.21;Без ПДВ."
Департамент ЖКГ,03365707,834.91,Департамент ЖКГ,03365707,2021-10-21,"1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.приб.тер.ж/б за адр.вул.Крилова,33 в м.Мик.;зг.звед.кошт.розрах.за 10.2021;Без ПДВ."
Департамент ЖКГ,03365707,18978,"ТОВ ""Елестек-ліфт""",43944409,2021-10-21,"1216011;2240;опл.посл.пот.рем.ліф.ж/б по пр.Богоявл.325/1(п.1) в м.Мик.за 09.21;Д.431 від 04.08.21ду1в16.09.21рах431в11.10.21акт1в11.10.21;ПДВ-3163,00."
Департамент ЖКГ,03365707,3438,"ТОВ ""ВІКБУД-АЛЬЯНС""",43517032,2021-10-21,1216011;2240;опл.посл.пот.рем.панд.ж/б по вул.Новозав.4 під.1 в м.Мик.за 10.21;Д.538 від 24.09.21рах10в11.10.21акт1в11.10.21;Без ПДВ.
Департамент ЖКГ,03365707,290,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.ліф.ж/б по вул.Океан.36(п.1) в м.Мик.;зг.звед.кошт.розрах.за 09.2021;Без ПДВ.
Департамент ЖКГ,03365707,59,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.панд.ж/б по вул.Новозав.4 під.1 в м.Мик.;зг.звед.кошт.розрах.за 10.2021;Без ПДВ.
Департамент ЖКГ,03365707,638,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.панд.ж/б по вул.2-га Попер.32 під.2 в м.Мик.;зг.звед.кошт.розрах.за 09.2021;Без ПДВ.
Департамент ЖКГ,03365707,17474.4,"ТОВ ""Елестек-ліфт""",43944409,2021-10-21,"1216011;2240;опл.посл.пот.рем.ліф.ж/б по вул.Океан.60(п.2) в м.Мик.за 09.21;Д.432 від 04.08.21ду1в16.09.21рах432в11.10.21акт1в11.10.21;ПДВ-2912,40."
Департамент ЖКГ,03365707,8172.61,ФОП Костюров К.Л.,xxxxxxxxxx,2021-10-21,1210160;2210;опл.за папок та папок-швидкозш.;Д.555 від 28.09.21 рах.767 від 04.10.21 накл.783від 04.10.21;Без ПДВ.
Департамент ЖКГ,03365707,3934.6,ГУ ДПС у Миколаївській обл.,44104027,2021-10-21,"*;101;03365707;КПКВК1210160,КЕКВ2120,єд.вн.на загальнооб.дер.соц.ст.нар.на відпуск., лікарн. за ІІ пол. 10.21.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,3495.41,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-10-21,"*;101;03365707;КПКВК1210160,КЕКВ2111,под.на д.ф.ос,щосп.под.аг.із д.пл.п.у в. відпуск., лікарн. за ІІ пол. 10.21.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,1100,ФОП Самборік І. А.,xxxxxxxxxx,2021-10-21,1210160;2240;опл.за посл.з перевір. димовенткан.за 10.21;Д.566від 29.09.21 рах.36 від 05.10.21акт1від 05.10.21;Без ПДВ.
Департамент ЖКГ,03365707,2544,"КНП ММР ""ЦПМСД № 6""",25375178,2021-10-21,"1210160;2240;опл.за над.посл.по пров.період.мед.огл.водіїв тр.зас.за 09.21; Д.1/87від 22.02.21 рах.134від07.10.21 акт134від07.10.21;ПДВ-424,00."
Департамент ЖКГ,03365707,9580.83,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-10-21,"1210160;2111;АСТОФ Перерах. відпускних, лікарняних за ІІ пол. жовтня 2021;;."
Департамент ЖКГ,03365707,1359.3,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-10-21,1210160;2250;Перерах.видат.на відрядження за вересень 2021р.;зг.наказу №223в від 24.09.21 та  звіт про викор.кошт. №13 від  04.10.2021.;Без ПДВ.
Департамент ЖКГ,03365707,48089,ФОП Пивоваров В.І.,xxxxxxxxxx,2021-10-21,"1216011;2240;опл.посл.пот.рем.приб.тер.ж/б за адр.вул.Крилова,33  в м.Мик.за 10.21;Д.412 від30.07.21рах02в11.10.21акт1в11.10.21;Без ПДВ."
Департамент ЖКГ,03365707,792.56,Департамент ЖКГ,03365707,2021-10-21,"1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.приб.тер.ж/б за адр.вул.Крилова,19б в м.Мик.;зг.звед.кошт.розрах.за 10.2021;Без ПДВ."
Департамент ЖКГ,03365707,43317,ФОП Пивоваров В.І.,xxxxxxxxxx,2021-10-21,1216011;2240;опл.посл.пот.рем.приб.тер.ж/б за адр. вул.Г.Петр.3а в м.Мик.за 10.21;Д.410 від 30.07.21рах02в11.10.21акт1в11.10.21;Без ПДВ.
Департамент ЖКГ,03365707,290,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.ліф.ж/б по пр.Богоявл.325/1(п.1) в м.Мик.;зг.звед.кошт.розрах.за 09.2021;Без ПДВ.
Департамент ЖКГ,03365707,267,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.ліф.ж/б по вул.Океан.60(п.2) в м.Мик.;зг.звед.кошт.розрах.за 09.2021;Без ПДВ.
Департамент ЖКГ,03365707,40812,"ТОВ ""Елестек-ліфт""",43944409,2021-10-21,"1216011;2240;опл.посл.пот.рем.ліф.ж/б по вул.Океан.32А(п.2) в м.Мик.за 09.21;Д.433 від 04.08.21ду1в16.09.21рах433в11.10.21акт1в11.10.21;ПДВ-6802,00."
Департамент ЖКГ,03365707,746.05,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.приб.тер.ж/б за адр. вул.Г.Петр.3а в м.Мик.;зг.звед.кошт.розрах.за 10.2021;Без ПДВ.
Департамент ЖКГ,03365707,45677,ФОП Пивоваров В.І.,xxxxxxxxxx,2021-10-21,"1216011;2240;опл.посл.пот.рем.приб.тер.ж/б за адр.вул.Крилова,19б в м.Мик.за 10.21;Д.411 від 30.07.21рах02в11.10.21акт1в11.10.21;Без ПДВ."
Департамент ЖКГ,03365707,628,Департамент ЖКГ,03365707,2021-10-21,1216011;2240;відр.на утр.від тех.нагл.за посл.з.пот.рем.ліф.ж/б по вул.Океан.32А(п.2) в м.Мик.;зг.звед.кошт.розрах.за 09.2021;Без ПДВ.
Департамент ЖКГ,03365707,19062,"ТОВ ""Елестек-ліфт""",43944409,2021-10-21,"1216011;2240;опл.посл.пот.рем.ліф.ж/б по вул.Океан.36(п.1) в м.Мик.за 09.21;Д.435 від 04.08.21ду1в16.09.21рах435в11.10.21акт1в11.10.21; ПДВ-3177,00."
Департамент ЖКГ,03365707,36572,"ТОВ ""ВІКБУД-АЛЬЯНС""",43517032,2021-10-21,1216011;2240;опл.посл.пот.рем.панд.ж/б по вул.2-га Попер.32 під.2 в м.Мик.за 09.21;Д.479 від 20.08.21рах9в11.10.21акт1в11.10.21;Без ПДВ.
Департамент ЖКГ,03365707,1359.3,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-10-21,1210160;2250;Перерах.видат.на відрядження за вересень 2021р.;зг.наказу №223в від 24.09.21 та  звіт про викор.кошт. №14 від  04.10.2021.;Без ПДВ.
Департамент ЖКГ,03365707,1049.74,"КП ""МИКОЛАЇВЛIФТ""",05472620,2021-10-21,"1210160;2240; опл.за посл.з тех.обслуг.ліф.за10.21;Д.421-21/88від22.02.21 рах.639від 08.10.21 акт п.в.р.639від 08.10.21;ПДВ-174,96."
Департамент ЖКГ,03365707,5834.33,"ТОВ ""Миколаївська електропост. комп.""",42129888,2021-10-21,"1210160;2273;опл.за електроенерг.за 09.21;Дог.44/2706/33 від 03.02.21р.,Ду3в.22.02.21,рах.№44/2706/9/1,а.9 від 06.10.21р.;ПДВ-972,39."
Департамент ЖКГ,03365707,6051.42,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-10-21,"1210160;2111;АСТОФ Перерах. відпускних, лікарняних за ІІ пол. жовтня 2021;;."
Департамент ЖКГ,03365707,4457.93,"ПАТ ""Укртелеком""",21560766,2021-10-21,"1210160;2240;опл.за телекомунікаційні послуги за 09.2021;Дог.№МКЛ/БЛ-3235/145 від 25.03.2021,рах.-акт №9 від 05.10.2021;ПДВ 742,98."
Департамент ЖКГ,03365707,2736,"КНП ММР ""ЦПМСД № 6""",25375178,2021-10-21,"1210160;2240;опл.за над.посл.по пров.період.мед.огл.водіїв тр.зас.за 08.21; Д.1/87від 22.02.21 рах.123від07.10.21 акт123від07.10.21;ПДВ-456,00."
Департамент ЖКГ,03365707,45297.07,ФОП Костюров К.Л.,xxxxxxxxxx,2021-10-21,1210160;2210;опл.за офіс.устатк. і прил.;Д.554 від 28.09.21рах.766 від 05.10.21 накл.782 від 05.10.21;Без ПДВ.
Департамент ЖКГ,03365707,291.28,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-10-21,"*;101;03365707;КПКВК1210160,КЕКВ2111,військ. збір утрим. із відпуск., лікарн. за ІІ пол. 10.2021.Пер.в бюд. повн.;;;"
Департамент ЖКГ,03365707,666750.41,"ФІЛІЯ АТ""МИКОЛАЇВОБЛЕНЕРГО""М.МИКОЛАЄВА",24789699,2021-10-21,"1216020;2273;опл.посл.з розп.ел.енергії за вересень 2021р.;Дог.№44/972/347 в.30.06.2021,ДУ2 в.01.09.2021,р.№44/972/9/1 в.04.10.21,акт№9в.30.09.21;ПДВ 111125,07."
Департамент ЖКГ,03365707,1726.35,"ФІЛІЯ АТ""МИКОЛАЇВОБЛЕНЕРГО""М.МИКОЛАЄВА",24789699,2021-10-21,"1216020;2273;опл.3% річних за вересень 2021р.;Дог.№44/972/347 в.30.06.2021,ДУ2  в.01.09.2021,рах.№44/972/9/10 від 04.10.2021;Без ПДВ."
Департамент ЖКГ,03365707,158401.58,"Філія АТ""Миколаївобленерго""""Південна""",25713066,2021-10-21,"1216020;2273;опл.посл.з розп.ел.енергії за вересень 2021р.;Дог.№40/1200/350 від 30.06.2021,ДУ1 від01.09.2021,рах.№40/1200/9/1,акт№9 від 06.10.2021;ПДВ 26400,26."
Департамент ЖКГ,03365707,4195.13,Департамент ЖКГ,03365707,2021-10-21,"1216011;3131;відрах.на утр.від техн.за вик.роб з кап.рнм.покр.багатоп.ж/б по вул.28Армії,2 в м.Мик;зг.звед.коштор.розрах.за 09.21;Без ПДВ"
Департамент ЖКГ,03365707,2090.69,Департамент ЖКГ,03365707,2021-10-21,1216011;3131;відр.на утрим.від.техн.за вик.роб.з кап.рем.покр.ж/б по вул.Крил.16 в м.Мик;зг.звед.кошт.розрах.за 08.21;Без ПДВ.
Департамент ЖКГ,03365707,179310.82,"ТОВ ""Істок-А""",41470312,2021-10-21,"1216011;3131;за вик.роб.з кап.рем.покр.багатоп.ж/б по вул.28 Армії,2 в м.Мик.за 09.21;Д.418від 30.07.21ду1від14.09.21рах-фак3від13.10.21акт1від 13.10.21;БезПДВ."
Департамент ЖКГ,03365707,92428.59,ТОВ МАНАХ НИКСТРОЙ,40685384,2021-10-21,1216011;3131;за вик.роб.з кап.рем.покр.ж/б по вул.Крил.16 в м.Мик.за 08.21;Д.2174від 18.12.20ду6від30.07.21 рах.7від08.10.21акт 5від 08.10.21;Без ПДВ.
Департамент ЖКГ ММР,03365707,3557.44,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-10-22,;;АСТОФ  перерах. лікарняних за червень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ ММР,03365707,28107.32,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-10-22,;;АСТОФ  перерах. лікарняних за березень-квітень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ ММР,03365707,590.03,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-10-22,"*;101;xxxx;військовий збір утриманий із лікарняних за  березень-квітень, червень xxxxр. Перер.в бюджет повн.;;;"
Департамент ЖКГ ММР,03365707,7080.31,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-10-22,"*;101;xxxx;Податок на дох.фіз.осіб що сплач.подат.аген.із дох.плат.под.інш. утр. із лікарн. за  березень-квітень, червень xxxxр.;;;"
Департамент ЖКГ,03365707,2176.3,"КП ""МИКОЛАЇВЛIФТ""",05472620,2021-10-22,"1216090;2240; опл.за над.послуг по огляду трансп.засобу в кіл. 5 од.за 09.21;Д.94 від 24.02.21 рах.159 від 19.10.21 акт 1195 від 19.10.21; ПДВ-362,72."
Департамент ЖКГ,03365707,416.48,ГУ ДПС у Миколаївській обл.,44104027,2021-10-22,"*;101;03365707;КПКВК1216090,КЕКВ2120,єд. вн. на загальнооб.держ.соц.страх. нар. на відпускні за ІІ п. 10.2021.Перер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,28.4,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-10-22,"*;101;03365707;КПКВК1216090,КЕКВ2111,військ. збір утрим. із відпускних за ІІ пол. 10.2021. Перер.в бюджет повн.;;;"
Департамент ЖКГ,03365707,1523.94,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-10-22,1216090;2111;АСТОФ Перерах. відпускних за другу половину жовтня 2021;;.
Департамент ЖКГ,03365707,340.76,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-10-22,"*;101;03365707;КПКВК1216090,КЕКВ2111,под.на дох.ф.ос.,що спл.под.аг.із дох.пл.под. у в. відпускних за ІІ п. 10.21.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,2875.24,Департамент ЖКГ,03365707,2021-10-22,"1216011;3131;відр.на утрим.від.технаг.за вик.роб з кап.рем.ел.м.баг.ж/б ОСББ""Рак.уроч71А за адр.м.Мик.,вул.Привіл..71А"";зг.звед.кошт.розрах.за 10.21;Без ПДВ."
Департамент ЖКГ,03365707,31517.99,"ТОВ ""СПЕКТР ЮГ""",36099510,2021-10-22,"1216011;3131;за вик.роб з кап.рем.ел.м.баг.ж/б ОСББ""Рак.уроч71Аза ад.м.М,в.Привіл.71А""за10.21;Д1330в29.07.20ду12в01.10.21рах7в13.10.21а3в13.10.21;ПДВ5253,00."
Департамент ЖКГ,03365707,111804.79,"ТОВ ""СПЕКТР ЮГ""",36099510,2021-10-22,"1216011;3131;за вик.роб з кап.рем.ел.м.баг.ж/б ОСББ""Рак.уроч71Аза ад.м.М,в.Привіл.71А""за10.21;Д1330в29.07.20ду12в01.10.21рах8в13.10.21а3/1в13.10.21;ПДВ18634,13."
Департамент ЖКГ,03365707,264000,"ТОВ ""БІОГРУП СЕРВІС""",39151756,2021-10-22,"1216030;3110;опл.за товар - бункер-накопич. для збору твердих відходів-6шт.;Дог.№312 в.04.06.2021,р.-ф.№СФ-0004903,вид.нак.№РН-0000012 в.13.10.21;ПДВ 44000,00."
Департамент ЖКГ,03365707,22117.99,"Акціонерний банк ""Південний"" ",20953647,2021-10-13,"1210160;2111;АСТОФ Перерах. з/п, відпускних, лікарняних за першу половину жовтня 2021;;."
Департамент ЖКГ,03365707,201830.12,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-10-13,"1210160;2111;АСТОФ Перерах. з/п, відпускних, мат. доп. на вирішення соц.-поб. питань за першу половину жовтня 2021;;."
Департамент ЖКГ,03365707,73229.06,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-10-13,"*;101;03365707;КПКВК1210160,КЕКВ2111,под.на д.ф.ос,що спл.под.аг.із д.пл.п.у в.з/п,від.,мат.д.на оз.,мат.доп.на вир.с.п.п.,лік. за І п.10.2021.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,6102.39,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-10-13,"*;101;03365707;КПКВК1210160,КЕКВ2111,військ. збір утрим.із з/п,відп.,мат.доп.на озд.,мат.доп.на вир.соц.поб.пит.,лік. за І п. 10.2021.Перер.в бюд. пов.;;;"
Департамент ЖКГ,03365707,88193.66,ГУ ДПС у Миколаївській обл.,44104027,2021-10-13,"*;101;03365707;КПКВК1210160,КЕКВ2120,єд.вн.на загальнооб.дер.соц.ст.нар.на з/п,від.,мат.доп.на оз.,мат.доп.на вир.с.п.п.,лік. за І п.10.2021.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,103548.69,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-10-13,"1210160;2111;АСТОФ Перерах. з/п, відпускних, мат. доп. на оздоровлення, лікарняних за першу половину жовтня 2021;;."
Департамент ЖКГ,03365707,15800.13,Департамент ЖКГ,03365707,2021-10-13,1216030;2240;відр.на утр.від.технагл.за вик.пос.пот.рем.об.благ.роз.на бул.част.пр.Центр.в м.Мик.(діл.між в.М.Мор.та в.Інжен.);зг.зв.кошт.роз.за 09.2021;БезПДВ.
Департамент ЖКГ,03365707,863567.73,"ТОВ ""Істок-А""",41470312,2021-10-13,"1216030;2240;оп.пос.пот.рем.об.бл.роз.на бул.час.пр.Центр.в м.М.(діл.між в.М.Мор.та в.Інжен.)за09.2021;Д.456в.09.08.21,ДУ1в18.08.21,р.-ф.5,а.2в.07.10.21;БезПДВ."
Департамент ЖКГ,03365707,19122.82,Департамент ЖКГ,03365707,2021-10-13,"1216011;3131;відр.на утр.від.технагл.за вик.роб.з кап.рем.покр.багатоп.ж/б по вул.Чкалова,58 у м.Мик.;згідно звед.кошт.розр.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,200084.47,"ТОВ ""Південна-ліфтова-компанія""",41599569,2021-10-13,"1216011;3131;за вик.роб.з кап.післяекс.рем.вуз.та обл.ліф.в ж/б по в.Шосейна,46(п1п2п3)у м.Мик.за 09.21;Д446в04.08.21ду2в25.08.21акт2від06.10.21;БезПДВ."
Департамент ЖКГ,03365707,2827.32,Департамент ЖКГ,03365707,2021-10-13,"1216011;3131;відр.на утр.від.технагл.за вик.роб.з кап.рем.вузл.та обл.ліф.в.ж/б по вул.1-ша Лінія,буд34А(п1,п2,п3)у м.Мик.;зг.звед.кошт.розр.за 09.21р.;Без ПДВ."
Департамент ЖКГ,03365707,977912.26,"ТОВ фірма ""КАПІТАЛ-БУД""",36955328,2021-10-13,"1216011;3131;за вик.роб.з кап.рем.покр.багатоп.ж/б по вул.Чкалова,58 у м.Мик.за серп.21;Д.1в06.01.21 д.у2в14.06.21 рах7в06.10.21акт1в06.10.21;ПДВ-162985,38."
Департамент ЖКГ,03365707,7262.45,"ФIЛIЯ ДП ""УКРДЕРЖБУДЕКСПЕРТИЗА""",35850395,2021-10-13,"1216011;3131;оп.екс.пр.док.""Кап.рем.та підс.ел.ж/б за адр.:вул.Садова,2м.Мик за09.21;Д.15-0190/01-21/556в.28.09.21,р.15-0190/01-21,а.1в.07.10.21;ПДВ-1210,41."
Департамент ЖКГ,03365707,4430.49,Департамент ЖКГ,03365707,2021-10-13,"1216011;3131;відр.на утр.від.технагл.за вик.роб.з кап.рем.післяексп.рем.ліф.в.ж/б по вул.Шосейна,46(п1,п2,п3)у м.Мик.;згідно звед.кошт.розр.за 09.21р.;Без ПДВ."
Департамент ЖКГ,03365707,123818.31,"ТОВ ""Південна-ліфтова-компанія""",41599569,2021-10-13,"1216011;3131 за вик.роб.з кап.рем.вузл.та обл.ліф.у ж/б по вул.1-ша Лінія,буд34А(п1,п2,п3)у м.Мик.за 09.21;Д.362 в06.07.21акт1 від 06.10.21;Без ПДВ"
Департамент ЖКГ,03365707,22700,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-10-13,1216090;2111;АСТОФ Перерах. з/п першу половину жовтня 2021;;.
Департамент ЖКГ,03365707,7535.4,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-10-13,"*;101;03365707;КПКВК1216090,КЕКВ2111,под.на дох.ф.ос.,що спл.под.аг.із дох.пл.под.у в. з/п  за І п. 10.21.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,11000,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-10-13,1216090;2111;АСТОФ Перерах. з/п першу половину жовтня 2021;;.
Департамент ЖКГ,03365707,9208.93,ГУ ДПС у Миколаївській обл.,44104027,2021-10-13,"*;101;03365707;КПКВК1216090,КЕКВ2120,єд. вн. на загальнооб.держ.соц.страх.нар.на з/п за І п. 10.2021.Перер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,627.93,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-10-13,"*;101;03365707;КПКВК1216090,КЕКВ2111,військ. збір утрим. із з/п за І пол. 10.2021. Перер.в бюджет повн.;;;"
Департамент ЖКГ,03365707,264000,"ТОВ ""БІОГРУП СЕРВІС""",39151756,2021-10-13,"1216030;3110;опл.за товар - бункер-накопич. для збору твердих відходів-6шт.;Дог.№312 в.04.06.2021,р.-ф.№СФ-0004874,вид.нак.№РН-0000011 в.11.10.21;ПДВ 44000,00."
Департамент ЖКГ,03365707,264000,"ТОВ ""БІОГРУП СЕРВІС""",39151756,2021-10-08,"1216030;3110;опл.за товар - бункер-накопич. для збору твердих відходів-6шт.;Дог.№312 в.04.06.2021,р.-ф.№СФ-0004861,вид.нак.№РН-0000010 в.05.10.21;ПДВ 44000,00."
Департамент ЖКГ,03365707,49957.2,"ТОВ ""Енергія-Центр""",23405550,2021-10-08,"1216011;2240;опл.посл.поточ.рем.внутр.ел.мерж.ж/б по вул.Чкалова,86 в м.Мик за 09.2021;Дог.№478від20.08.2021рах.-ф.№СФ-2021062,акт№1 від 04.10.2021;ПДВ-8326,20."
Департамент ЖКГ,03365707,766,Департамент ЖКГ,03365707,2021-10-08,"1216011;2240;відр.на утр.від. тех.нагл.за посл.з пот.рем.внутр.ел.мер.ж/б по вул.Чкалова,86;згід.звед.кошт.розр.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,948681.68,КП ГДМБ,03331466,2021-10-12,"1216020;2240;за посл.з техн.обслуг.мереж вул.освітлення в м.Мик.;Дог.№359 від 06.07.21,рах№98,акт№98 від 06.10.2021за 09.2021р.;ПДВ 158113,61."
