payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,5733.56,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-11-11,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 22.09.xxxx р. зг. ЄР 163 ,ЗР 163  ;без ПДВ."
Департамент ЖКГ,03365707,67315.2,"ТОВ ""Елестек-ліфт""",43944409,2021-11-19,"1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.у ж/б по вул.Д.Сам.30б(п1) у м.Мик.за11.21;Д.614в13.10.21ду1в29.10.21рах614в15.11.21 акт1в15.11.21;ПДВ11219,20."
Департамент ЖКГ,03365707,84328.8,"ТОВ ""Елестек-ліфт""",43944409,2021-11-04,"1216011;3131;за в.р.з кап.рем.післяек.рем.в.та об.ліф.у ж/б по вГ.Пет3(п1,2,3,4)у мМик.за 10.21;Д549в24.09.21ду1в24.09.21р549в01.11.21а1в01.11.21;ПДВ14054,80."
Департамент ЖКГ,03365707,16884,"ТОВ ""Елестек-ліфт""",43944409,2021-11-30,"1216011;2240;за посл.з поточ.рем.ліф.ж/б по вул.Рибна,1/2(п.1) у м.Мик.за лист.21;Д.444від04.08.21,ду1від28.09.21,рах.444,акт1від24.11.21;ПДВ-2814,00."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,813.56,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-11-10,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 17.09.xxxx р. зг. ЄР 38 ,ЗР 38  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,4887.62,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-11-25,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 07.10.xxxx р. зг. ЄР 194 ,ЗР 194  ;без ПДВ."
Департамент ЖКГ,03365707,41276.4,"ТОВ ""Елестек-ліфт""",43944409,2021-11-10,"1216011;2240; опл. посл.пот.рем.ліф.у ж/б по пр.Богоявл.325/2(пас)у м.Мик.за10.21;Д.381в13.07.21ду1від30.08.21рах.381в01.11.21акт1в01.11.21;ПДВ-6879,40."
Департамент ЖКГ,03365707,21294,"ТОВ ""Елестек-ліфт""",43944409,2021-12-20,"1216011;2240;за посл.з пот.рем.ліф.ж/б  по в.Океанівська, 40 (п.2) у м.Мик.за11.21;Д.440від04.08.21ду1від28.09.21рах440акт1від14.12.21;ПДВ-3549,00."
Департамент ЖКГ,03365707,19743.6,"ТОВ ""Елестек-ліфт""",43944409,2021-12-20,"1216011;2240;за посл.з пот.рем.ліф.у ж/б по в.Океанівська, 38А (п.2) у м.Мик.за11.21;Д.437від04.08.21ду1від28.09.21рах.437акт1від14.12.21;ПДВ3290,60."
Департамент ЖКГ,03365707,17938.8,"ТОВ ""Елестек-ліфт""",43944409,2021-12-20,"1216011;2240;за посл.з пот.рем.ліф.у ж/б по в.Айвазовського,11А (п.1) у м.Мик. за11.21;Д.438від04.08.21ду1від28.09.21рах.438акт1від14.12.21;ПДВ-2989,80."
Департамент ЖКГ,03365707,211294.8,"ТОВ ""Елестек-ліфт""",43944409,2021-12-29,"1216011;3131;за вик.роб.кап.післ.рем.вуз.та обл.ліф.у ж/б по вул.Лазур. 38Б(п1,2,3)у м.Мик.за12.21;Д.548в24.09.21ду3в30.11.21 рах548акт1від23.12.21;ПДВ35215,80."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,1510.26,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 25.11.xxxx р. зг. ЄР xxxx ,ЗР xxxx  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,240,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 10.11.xxxx р. зг. ЄР 174 ,ЗР 174  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,1111,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 26.11.xxxx р. зг. ЄР xxxx ,ЗР xxxx  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,1008.33,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 17.11.xxxx р. зг. ЄР 833 ,ЗР 833  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,1816.83,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 26.11.xxxx р. зг. ЄР xxxx ,ЗР xxxx  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,755.13,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 26.11.xxxx р. зг. ЄР xxxx ,ЗР xxxx  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,605.61,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 17.11.xxxx р. зг. ЄР 828 ,ЗР 828  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,1009.35,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 17.11.xxxx р. зг. ЄР 829 ,ЗР 829  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,444.4,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 25.11.xxxx р. зг. ЄР xxxx ,ЗР xxxx  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,779.72,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 10.11.xxxx р. зг. ЄР 176 ,ЗР 176  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,2487.7,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 17.11.xxxx р. зг. ЄР 834 ,ЗР 834  ;без ПДВ."
Департамент ЖКГ,03365707,272587.2,"ТОВ ""Елестек-ліфт""",43944409,2021-12-15,"1216011;3131;за вик.роб.з кап.післяек.рем.вуз.та обл.ліф.у ж/б по пров.Парус5(п1,2)у м.Мик.за11.21;Д528від23.09.21ду1в30.09.21 рах528акт1в10.12.21;ПДВ45431,20."
Департамент ЖКГ,03365707,23580,"ТОВ ""Елестек-ліфт""",43944409,2021-12-08,"1216011;2240;опл.посл.пот.рем.ліф.ж/б по вул.Металургів,8(п.2) в м.Мик.за 11.21;Д.436 від 04.08.21,ду1в28.09.21,рах№436в01.12.21,акт1в01.12.21;ПДВ-3930,00."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,241.24,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-20,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 29.10.xxxx р. зг. ЄР 14 ,ЗР 14  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,248.77,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-20,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 29.10.xxxx р. зг. ЄР 22 ,ЗР 22  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,1492.62,"ТОВ ""ЕЛЕСТЕК-ЛІФТ""",43944409,2021-12-20,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 29.10.xxxx р. зг. ЄР 17 ,ЗР 17  ;без ПДВ."
Департамент ЖКГ,03365707,37777.2,"ТОВ ""Елестек-ліфт""",43944409,2021-12-24,"1216011;3131;за вик.роб.кап.післяексп.рем.вузл.та обл.ліф.у ж/б по вул.Океан.30п.3у м.Мик.за 12.21;Д.474в17.08.21ду2д30.11.21рах474/1акт1/1в22.12.21;ПДВ6296,20."
Департамент ЖКГ,03365707,134496,"ТОВ ""Елестек-ліфт""",43944409,2021-12-24,"1216011;3131;за вик.роб.кап.післяексп.рем.вузл.та обл.ліф.у ж/б по вул.Океан.30п.3у м.Мик.за 12.21;Д.474в17.08.21ду2д30.11.21рах474акт1в22.12.21;ПДВ22416,00."
Департамент ЖКГ,03365707,189843.6,"ТОВ ""Елестек-ліфт""",43944409,2021-12-24,"1216011;3131;за вик.роб.з кап.рем.вуз.та обл.ліф.у ж/б по вул.Озерна,12(л.1,2)у м.Мик.за11.21.;Д722в23.11.21рах.722акт1в10.12.21;ПДВ31640,60."
Департамент ЖКГ,03365707,115158,"ТОВ ""Елестек-ліфт""",43944409,2021-12-06,"1216011;3131;оп.в.р.кап.піс.рем.в.та об.ліф.р№2193,2194,2204,2206,2207ж/б пр.Пар.б.7(п1-6)в м.М.за11.21;Д524в21.09.21,ДУ2в30.09.21,р524,а1в01.12.21;ПДВ19193,00."
Департамент ЖКГ,03365707,45476.4,"ТОВ ""Елестек-ліфт""",43944409,2021-12-30,"1216011;2240;за посл.з пот.рем.ліф.ж/б по в.Озерна,13 (п.2) у м.Мик.за09.21;Д.443від04.08.21рах443акт1від21.12.21;ПДВ-7579,40."
