payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
"Відділ культури,туризму та охор кул.сп",42025918,16318.5,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-26,"1011080;2275;за торфобрикет;нак №22-022 вiд 24.02.2021р.Догов №1 вiд 17.02.2021р;в т.ч.ПДВ-2719,75."
Цуманська селищна рада,04333885,132290.6,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-12,"ТПКВК0111021;КЕКВ 2275-132290,60;опл.за брик.торф.;н.№08-021,08-024,08-025в08,02,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-22048,43."
Цуманська селищна рада,04333885,76391.2,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-12,"ТПКВК 0111021; КЕКВ 2275-76391,20;опл.за брик.торф.;н.№08-027,08-030,08-31в08,02,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-12731,87."
Цуманська селищна рада,04333885,47535.4,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-12,"ТПКВК 0111021; КЕКВ 2275-47535,40;опл.за брик.торф.;н.№08-026в08,02,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-7922,57."
Олицька селищна рада,04333879,186803.64,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-02-19,"ТПКВК 0111021;КЕКВ 2275-186803,64;За брикети торфовi ;зг.нак.11-021  11.02.21,дог.28/01/21-01  28.01.21 зак UA-2020-12-16-013701-c ;в т.ч. ПДВ-31133,94."
Любомльська міська рада,04051336,19702.8,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-24,0110150;2275;вугiлля;накл№23-023 вiд 23.02.2021р. Договiр№6 вiд 14.01.2021р.;без ПДВ UA-2020-12-09-006776-c
Любомльська міська рада,04051336,19366,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-24,0110150;2275;вугiлля;накл№23-022 вiд 23.02.2021р. Договiр№6 вiд 14.01.2021р.;без ПДВ UA-2020-12-09-006776-c
Любомльська міська рада,04051336,19534.4,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-24,0110150;2275;вугiлля;накл№23-021 вiд 23.02.2021р. Договiр№6 вiд 14.01.2021р.;без ПДВ UA-2020-12-09-006776-c
"Відділ культури,туризму та охор кул.сп",42025918,16744.2,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-02-26,"1014060;2275;за торфобрикет;нак №22-021 вiд 24.02.2021р.Догов №1 вiд 17.02.2021р;в т.ч.ПДВ-2790,70."
Павлівський ліцей Волинської області,23016630,48019.2,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-02-08,"0111021;КЕКВ 2275-48019.20;За брикети торфянi;згiдно накл. № 12-011 вiд 04.02.2021р та дог.№ 2 вiд 12.01.2021р;в т.ч.ПДВ-9603,84."
Павлівська с/р,04333342,8588.34,"ТОВ ""Енік Енерджі Груп""",39782701,2021-03-25,"0114060;2275-8588,34; За напівбрикети торф'яні;  зг.нак.№16-011 від 15.03.2021р. та дог №9 від 11.01.2021року ; в т.ч. ПДВ-1431,39."
Павлівська с/р,04333342,23761.07,"ТОВ ""Енік Енерджі Груп""",39782701,2021-03-25,"0110150;2275-23761,07; За напівбрикети торф'яні;  зг.нак.№ 16-011 від 15.03.2021р. та дог. №9 від 11.01.2021року ; в т.ч. ПДВ-3960,18."
Павлівська с/р,04333342,15745.29,"ТОВ ""Енік Енерджі Груп""",39782701,2021-03-25,"0111010;2275-15745,29; За напівбрикети торф'яні;  зг.нак.№16-011 від 15.03.2021р. та дог. №9 від 11.01.2021року ; в т.ч. ПДВ-2624,22."
Цуманська селищна рада,04333885,45081.96,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-18,"ТПКВК0111010;КЕКВ 2275-45081,96;опл.за брик.торф.;н.№09-034в09,03,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-7513,66."
Управління освіти Луцької міської ради,02141673,18150,"ТОВ ""Енiк енерджi груп""",39782701,2021-03-22,"0611021;2275;Оплата за брикети торф., деревне паливо для ЗОШ№29;зг.н№26-022 (02,03,21), д№03/01 (21,01,21), зв№5201а; втчПДВ- 3025,00грн."
Управління освіти Луцької міської ради,02141673,18300,"ТОВ ""Енiк енерджi груп""",39782701,2021-03-22,"0611021;2275;Оплата за брикети торф., деревне паливо для ЗОШ№29;зг.н№26-021 (02,03,21), д№03/01 (21,01,21), зв№5201а; втчПДВ- 3050,00грн."
Цуманська селищна рада,04333885,101357.74,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-17,"ТПКВК0111021;КЕКВ 2275-101357.74;опл.за брик.торф.;н.№11-034,11-031в11,03,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-16892.96."
Цуманська селищна рада,04333885,120218.56,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-17,"ТПКВК0111021;КЕКВ 2275-120218.56;опл.за брик.торф.;н.№11-037.11-035,11-036в11,03,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-20036.43."
Головненська сел./рада,04333187,43862,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-03-29,0111021;2275;за брикети торфянi;зг.накл. №18-031 вiд 25.03.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-7310.33.
Головненська сел./рада,04333187,63063,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-03-29,0111021;2275;за брикети торфянi;зг.накл. №18-036 вiд 25.03.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-10510.50.
Головненська сел./рада,04333187,10736.18,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-03-29,0111021;2275;за брикети торфянi;зг.накл. №18-033 вiд 25.03.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-1789.36.
Головненська сел./рада,04333187,61880,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-03-29,0111021;2275;за брикети торфянi;зг.накл. №18-034 вiд 25.03.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-10313.33.
Головненська сел./рада,04333187,20202,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-03-29,0111021;2275;за брикети торфянi;зг.накл. №18-035 вiд 25.03.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-3367.00.
Головненська сел./рада,04333187,42952,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-03-29,0111021;2275;за брикети торфянi;зг.накл. №18-032 вiд 25.03.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-7158.67.
Управління освіти Луцької міської ради,02141673,9750,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-22,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.29-013/29,02,2021р;втчПДВ-1625,00грн."
Управління освіти Луцької міської ради,02141673,9450,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-22,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.18-021/18,02,2021р;втчПДВ-1575,00грн."
Управління освіти Луцької міської ради,02141673,10050,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-22,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.08-02-21-01/08,02,2021р;втчПДВ-1675,00грн."
Управління освіти Луцької міської ради,02141673,9300,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-22,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.16-015/31,01,2021р;втчПДВ-1550,00грн."
Управління освіти Луцької міської ради,02141673,9600,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-22,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.18-021/18,02,2021р;втчПДВ-1600,00грн."
Управління освіти Луцької міської ради,02141673,10214.4,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-22,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.05-031/05,03,2021р;втчПДВ-1702,40грн."
Павлівський ліцей Волинської області,23016630,49336.8,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-03-25,"0111021;КЕКВ 2275-49336,80;За напiвбрикети торфянi;згiдно накл. № 12-011 вiд 29.01.2021р та дог.№ 2 вiд 12.01.2021р;в т.ч.ПДВ-9867,36."
Павлівський ліцей Волинської області,23016630,18620.4,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-03-25,"0111021;КЕКВ 2275-18620,40;За напiвбрикети торфянi;згiдно накл. № 04-032 вiд 15.03.2021р та дог.№ 2 вiд 12.01.2021р;в т.ч.ПДВ-3724,08."
Павлівський ліцей Волинської області,23016630,19251.6,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-03-25,"0111021;КЕКВ 2275-19251,60;За напiвбрикети торфянi;згiдно накл. № 04-031 вiд 15.03.2021р та дог.№ 2 вiд 12.01.2021р;в т.ч.ПДВ-3850,32."
Управління освіти Луцької міської ради,02141673,20588.4,"ТзОВ"" Енік енерджі груп""",39782701,2021-03-31,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.29/03/21-01/29,03,2021р;втчПДВ-3431,40грн."
Управління освіти Луцької міської ради,02141673,66872.4,"ТОВ ""Енiк енерджi груп""",39782701,2021-03-31,"0611021;2275;Оплата за брикети торфянi для ЗОШ№37;зг.н№29/03/21-01 (29,03,21), д№03/01 (21,01,21), зв№5201а; втчПДВ- 11145,40грн."
Цуманська селищна рада,04333885,9353.74,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-17,"ТПКВК0110150;КЕКВ 2275-9353.74;опл.за брик.торф.;н.№11-032в11,03,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-1558.96."
"Відділ культури,туризму та охор кул.сп",42025918,32421,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-30,"1014060;2275;за торфобрикет;нак №26/03/21-01 вiд 25.03.2021р.Догов №1 вiд 17.02.2021р;в т.ч.ПДВ-5403,50."
КЕВ м. Чернівці,08179180,24500,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-30,2101020;2275;за вугiлля Г 13-100;накл.№7вiд 01.03.21 дог. №88вiд 23.02.2021р.;без ПДВ.
КЕВ м.Бiла Церква,08167863,283838.1,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-30,"2101020;2275;за вугiлля кам'яне марки Г 13-100;зг.дог.№452 вiд 28.08.2020, дод.уг.3 вiд 18.01.2021,накл№23/03/21-02 вiд 23.03.2021;в т.ч.ПДВ-0"
КЕВ м.Бiла Церква,08167863,74474,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-30,"2101020;2275;за вугiлля кам'яне марки Г 13-100;зг.дог.№452 вiд 28.08.2020, дод.уг.3 вiд 18.01.2021,накл№23/03/21-01 вiд 23.03.2021;в т.ч.ПДВ-0"
КЕВ м.Бiла Церква,08167863,424281.9,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-03-30,"2101020;2275;за вугiлля кам'яне марки Г 13-100;зг.дог.№452 вiд 28.08.2020, дод.уг.3 вiд 18.01.2021,накл№24/03/21-01 вiд 23.03.2021;в т.ч.ПДВ-0"
Олицька селищна рада,04333879,147069.6,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-03-11,"ТПКВК 0111021;КЕКВ 2275-147069,60;За брикети торфовi ;зг.нак.05-031  05.03.21,дог.28/01/21-01  28.01.21 зак UA-2020-12-16-013701-c ;в т.ч. ПДВ-24511,60."
Олицька селищна рада,04333879,16127.16,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-03-30,ТПКВК0111010;КЕКВ2275-16127.16;За брик. торф.;зг.нак.10-031  10.03.21дог.28/01/21-01  28.01.21 зак UA-2020-12-16-013701-c ;в т.ч. ПДВ-2687.86.
Олицька селищна рада,04333879,229283.4,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-03-30,"ТПКВК0111021;КЕКВ2275-229283.40;За брик. торф.;зг.нак.10-031  10.03.21,,дог.28/01/21-01  28.01.21 зак UA-2020-12-16-013701-c ;в т.ч. ПДВ-38213,90."
Цуманська селищна рада,04333885,47382.06,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-06,"ТПКВК0111010;КЕКВ 2275-47382,06;опл.за брик.торф.;н.№01/04/21-01в05,04,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-7897,01."
Доросинівська с/р,04333201,3960,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-04-08,"0118130;2275; За брикети торфовi; Договiр №1/3 вiд 17,03.2021р.; Накладна №04-031 вiд 31,03.2021р.; В т.ч. ПДВ-660,00 грн."
Цуманська селищна рада,04333885,89703.9,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-15,"ТПКВК0111010;КЕКВ 2275-89703,90;опл.за брик.торф.;н.№09-047,09-045,09-046в09,04,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-14950,65."
"Відділ культури,туризму та охор кул.сп",42025918,11150,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-27,"1011080;2275;за торфобрикет;нак №22/04/21-01 вiд 23.04.2021р.Догов №1 вiд 17.02.2021р;в т.ч.ПДВ-1858,33."
"Відділ культури,туризму та охор кул.сп",42025918,4000,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-27,"1011080;2275;за торфобрикет;нак №22/04/21-01 вiд 23.04.2021р.Догов №1 вiд 17.02.2021р;в т.ч.ПДВ-666,67."
Цуманська селищна рада,04333885,184314.68,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-15,"ТПКВК0111021;КЕКВ2275-184314,68;оп.за бр.торф.;н.№09-044,09-043,09-042,09-041в09,04,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-св22,01,21р.;у.т.ч.ПДВ-30719,11."
Доросинівська с/р,04333201,2590,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-04-22,"0118130;2275; За брикети торфовi; Договiр №1/3 вiд 17,03.2021р.; Накладна №19-041 вiд 19.04.2021р.; В т.ч. ПДВ-431,66 грн."
Доросинівська с/р,04333201,85190,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-04-22,"0111021;2275; За брикети торфовi; Договiр №1/3 вiд 17,03.2021р.; Накладна №19-041 вiд 19,04.2021р.; В т.ч. ПДВ-14198,33 грн."
Доросинівська с/р,04333201,2100,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-04-22,"0110150;2275; За брикети торфовi; Договiр №1/3 вiд 17,03.2021р.; Накладна №19-041 вiд 19,04.2021р.; В т.ч. ПДВ-350,00 грн."
Доросинівська с/р,04333201,3960,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-04-07,"0110150;2275; За брикети торфовi; Договiр №1/3 вiд 17,03.2021р.; Накладна №04-031 вiд 31,03.2021р.; В т.ч. ПДВ-660,00 грн."
Доросинівська с/р,04333201,46728,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-04-07,"0111021;2275; За брикети торфовi; Договiр №1/3 вiд 17,03.2021р.; Накладна №04-031 вiд 31,03.2021р.; В т.ч. ПДВ-7788,00 грн."
КЕВ м.Бiла Церква,08167863,298514.7,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-26,"2101020;2275;за вугiлля кам'яне ДГКОМ 13-100;зг.дог.№624 вiд 06.10.2020, дод.уг.3 вiд 18.01.2021,накл№24 вiд 20.04.2021;в т.ч.ПДВ-0"
КЕВ м.Бiла Церква,08167863,202549.5,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-26,"2101020;2275;за вугiлля кам'яне ДГКОМ 13-100;зг.дог.№624 вiд 06.10.2020, дод.уг.3 вiд 18.01.2021,накл№18 вiд 20.04.2021;в т.ч.ПДВ-0"
КЕВ м.Бiла Церква,08167863,104617.8,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-26,"2101020;2275;за вугiлля кам'яне ДГКОМ 13-100;зг.дог.№624 вiд 06.10.2020, дод.уг.3 вiд 18.01.2021,накл№23 вiд 20.04.2021;в т.ч.ПДВ-0"
Павлівська с/р,04333342,74333.26,"ТОВ ""Енік Енерджі Груп""",39782701,2021-04-16,"0111021;2275-74333,26; За напівбрикети торф'яні;  зг.нак.№29/03/21-01 від 01.04.2021р. та дог. №9 від 11.01.2021р.; в т.ч. ПДВ-12388,88."
Копачівська с/р,04334755,10023,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-04-06,"0111010;2275;за брикети торфовi;договiр №24/02-21/5 вiд 24.02.21р. Накладна №12-031 вiд 01.04.21р.звiт UA-2021-01-11-001140-с вiд 24.02.21р.;ПДВ-1670,50."
Павлівська с/р,04333342,34616.73,"ТОВ ""Енік Енерджі Груп""",39782701,2021-04-15,"0114060;2275-34616,73;За напівбрикети торф'яні;  зг.нак.№29/03/20-01 від 01.04.2021р. та дог. №9 від 11.01.2021р.; в т.ч. ПДВ-5769,46."
Павлівська с/р,04333342,7726.95,"ТОВ ""Енік Енерджі Груп""",39782701,2021-04-15,"0110150;2275-7726,95; За напівбрикети торф'яні;  зг.нак.№29/03/20-01 від 01.04.2021р. та дог. №9 від 11.01.2021р.; в т.ч. ПДВ-1287,83."
Павлівська с/р,04333342,46670.78,"ТОВ ""Енік Енерджі Груп""",39782701,2021-04-15,"0111010;2275-46470,78; За напівбрикети торф'яні;  зг.нак.№29/03/20-01 від 01.04.2021р. та дог. №9 від 11.01.2021р.; в т.ч. ПДВ-7778,46."
"Відділ культури,туризму та охор кул.сп",42025918,31966.5,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-04-27,"1014060;2275;за торфобрикет;нак №22/04/21-01 вiд 23.04.2021р.Догов №1 вiд 17.02.2021р;в т.ч.ПДВ-5327,75."
КЕВ м. Тернопiль,08464162,328361.78,"ТзОВ ""Енік Енерджі Груп""",39782701,2021-05-24,"2101020;2275;торф'яні брикети;накладна №20/05/21-01 від 20.05.2021р.дог.№99 від 19.03.2021р.; ПДВ-54726,96."
Павлівський ліцей Волинської області,23016630,56492.4,"ТзОВ ""Енiк Енерджi Груп""",39782701,2021-05-17,"0111021;КЕКВ 2275-56492.40;За брикети торфянi;згiдно накл. № 24/03/21/01Р вiд 07.05.2021р та дог.№ 2 вiд 12.01.2021р;в т.ч.ПДВ-9415,40"
Управління освіти Луцької міської ради,02141673,10693.2,"ТзОВ"" Енік енерджі груп""",39782701,2021-05-27,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.14-051/14,05,2021р;втчПДВ-1782,20грн."
Головненська сел./рада,04333187,307762,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-05-12,"0111021;2275;за брикети торфянi;зг.накл. №11-056 вiд 05.05.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-51293,67."
Головненська сел./рада,04333187,53872,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-05-12,"0111021;2275;за брикети торфянi;зг.накл. №11-052 вiд 05.05.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-8978,67."
Цуманська селищна рада,04333885,47995.42,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-05-07,"ТПКВК0111021;КЕКВ 2275-47995,42;опл.за брик.торф.;н.№27-042в27,04,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-7999,24."
Цуманська селищна рада,04333885,47842.08,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-05-07,"ТПКВК0111021;КЕКВ 2275-47842,08;опл.за брик.торф.;н.№27-041в27,04,21р.д,№13в22,01,21р.зв.UA-2020-12-21-014240-с в 22,01,21р.;у.т.ч.ПДВ-7973,68."
Головненська сел./рада,04333187,16966.04,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-05-12,"0111010;2275;за брикети торфянi;зг.накл. №11-058 вiд 05.05.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-2827,67."
Головненська сел./рада,04333187,22000,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-05-12,"0118130;2275;за брикети торфянi;зг.накл. №11-055 вiд 05.05.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-3666,67."
Головненська сел./рада,04333187,17999.8,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-05-12,0114060;2275;за брикети торфянi;зг.накл. №11-057 вiд 05.05.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-2999.97.
Управління освіти Луцької міської ради,02141673,112837.2,"ТОВ ""Енiк енерджi груп""",39782701,2021-05-27,"0611021;2275;Оплата за брикети торфянi для ЗОШ№37;зг.н№14/051 (14,05,21), д№03/01 (21,01,21), зв№5201а; втчПДВ- 18806,20грн."
Головненська сел./рада,04333187,43498,"ТзОВ ,,Енiк Енерджi Груп""",39782701,2021-05-12,"0111021;2275;за брикети торфянi;зг.накл. №11-051 вiд 05.05.2021р. та  дог.№1 вiд 22.01.2021р.;в т.ч. ПДВ-7249,67."
Макарівська КЕЧ району,24964524,2195550,"ТОВ""ЕНIК ЕНЕРДЖI ГРУП""",39782701,2021-05-20,"2101020;2275; за вугiлля; нак.№12-051 вiд 19.05.21р., дог.№142 вiд 20.04.21р.; без ПДВ;."
КЕВ м. Чернівці,08179180,112700,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-06-30,2101020;2275;за вугiлля кам'яне;накл.№16/04/21-01вiд 26.05.21 дог. №88вiд 23.02.2021р.; безПДВ.
КЕВ м. Чернівці,08179180,86400,"ТзОВ""Енiк Енерджi Груп""",39782701,2021-06-30,2101020;2275;за вугiлля кам'яне;накл.№19/05/21-01вiд 19.05.21 дог. №192вiд 01.04.2021р.; безПДВ.
Управління освіти Луцької міської ради,02141673,49635.6,"ТзОВ"" Енік енерджі груп""",39782701,2021-06-29,"0611010;2275;за брикети торфяні для днз;зв.т.UA-005201-a/21,01,21р,дог.03/01/21,01,21р,нак.23/06/21-01/22,06,2021р;втчПДВ-8272,60грн."
Управ. освіти КМССЗОЗ Горох. м.р.,44045779,44552.4,"ТзОВ ""Енiк енерджi груп""",39782701,2021-06-29,"0611021;2275;за брикети торф.;зг.накл.№17/06/21-01 вiд 24.06.21р. дог.№161 вiд 26.05.21р. зв.про тендер UA-2021-03-19-003423-а вiд 26.05.21р.;в т.ч.ПДВ-7425,40."
Управ. освіти КМССЗОЗ Горох. м.р.,44045779,43576.8,"ТзОВ ""Енiк енерджi груп""",39782701,2021-06-29,"0611021;2275;за брикети торф.;зг.накл.№17/06/21-02 вiд 24.06.21р. дог.№161 вiд 26.05.21р. зв.про тендер UA-2021-03-19-003423-а вiд 26.05.21р.;в т.ч.ПДВ-7262,80."
Управління освіти Луцької міської ради,02141673,102303.6,"ТОВ ""Енiк енерджi груп""",39782701,2021-06-29,"0611021;2275;Оплата за брикети торфянi для ЗОШ№29;зг.н№23/06/21-01 (22,06,21), д№03/01 (21,01,21), зв№5201а; втчПДВ- 17050,60грн."
"Відділ освіти, молоді та спорту Із.м/р",43944875,33700,"ТзОВ ""Енiк енерджi груп""",39782701,2021-06-07,"0611010;2275;придб.вугiлля кам'ян., зв.про рез.пров.проц.зак.вiд 06.05.21р.;дог.№116 вiд 05.05.21р., нак.№01-061 вiд 03.06.21р.;без ПДВ."
"Відділ освіти, молоді та спорту Із.м/р",43944875,548786,"ТзОВ ""Енiк енерджi груп""",39782701,2021-06-07,"0611021;2275;придб.вугiлля кам'ян., зв.про рез.пров.проц.зак.вiд 06.05.21р.;дог.№116 вiд 05.05.21р., нак.№01-061 вiд 03.06.21р.;без ПДВ."
Управ. освіти КМССЗОЗ Горох. м.р.,44045779,53170.2,"ТзОВ ""Енiк енерджi груп""",39782701,2021-07-15,"0611010;2275;за брикети торф.;зг.накл. 05-071 вiд 13.07.21р. дог.№161 вiд 26.05.21р. зв.про тендер UA-2021-02-19-003423-а вiд 26.05.21р.;в т.ч.ПДВ-8861,70."
