payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Гуманітарний відділ,44050616,549439.65,Гуманiтарний вiддiл,44050616,2021-01-29,КПКВК0611021; КЕКВ2111; З/пл за сiчень 2021р; зг.платiж.вiдом.№1-23 вiд 27.01.21р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,280650.11,Гуманiтарний вiддiл,44050616,2021-01-29,КПКВК0611021; КЕКВ2111; З/пл за сiчень 2021р; зг.платiж.вiдом.№1-23 вiд 27.01.21р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,6469.75,Гуманiтарний вiддiл,44050616,2021-02-24,"КПКВК0611200; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№3,19,61,73 вiд 23.02.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,7527.24,Гуманiтарний вiддiл,44050616,2021-02-24,"КПКВК0611200; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№12,18,51,54,60 вiд 11.02.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,46371.46,Гуманiтарний вiддiл,44050616,2021-02-24,КПКВК0615031; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№32 вiд 22.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,5796.35,Гуманiтарний вiддiл,44050616,2021-02-24,КПКВК0611070; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№20 вiд 11.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,152955.93,Гуманiтарний вiддiл,44050616,2021-02-24,КПКВК0611070; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№24 вiд 17.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,34954.09,Гуманiтарний вiддiл,44050616,2021-02-24,КПКВК0611152; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№16 вiд 11.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,54780.98,Гуманiтарний вiддiл,44050616,2021-02-24,КПКВК0610160; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№67 вiд 22.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,35078.92,Гуманiтарний вiддiл,44050616,2021-02-26,КПКВК0611130; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№8 вiд 25.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,192446.11,Гуманiтарний вiддiл,44050616,2021-02-25,КПКВК0611021; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№57-81 вiд 16.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,414779.34,Гуманiтарний вiддiл,44050616,2021-02-25,КПКВК0611021; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№9-63 вiд 17.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,2978,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0611021; КЕКВ2250; Вiдшкодування вiдряджень за лютий 2021 року, зг.реєстру авансових звiтiв №б/н вiд 24.02.2021р."
Гуманітарний відділ,44050616,2064,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0611021; КЕКВ2250; Вiдшкодування вiдряджень за лютий 2021 року, зг.реєстру авансових звiтiв №б/н вiд 24.02.2021р."
Гуманітарний відділ,44050616,260,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0615031; КЕКВ2250; Вiдшкодування вiдряджень за лютий 2021 року, зг.реєстру авансових звiтiв №б/н вiд 23.02.2021р."
Гуманітарний відділ,44050616,94485.15,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0614030; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№13,16 вiд 22.02.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,520,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0614030; КЕКВ2250; Вiдшкодування вiдряджень за лютий 2021 року, зг.реєстру авансових звiтiв №б/н вiд 24.02.2021р."
Гуманітарний відділ,44050616,3787.85,Гуманiтарний вiддiл,44050616,2021-02-25,КПКВК0614040; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№12 вiд 17.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,1288,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0611070; КЕКВ2250; Вiдшкодування вiдряджень за лютий 2021 року, зг.реєстру авансових звiтiв №б/н вiд 23.02.2021р."
Гуманітарний відділ,44050616,172805.31,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0614060; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№63,80 вiд 23.02.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,120524.13,Гуманiтарний вiддiл,44050616,2021-02-25,"КПКВК0611080; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№45,46 вiд 16.02.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,537496.72,Гуманiтарний вiддiл,44050616,2021-02-26,КПКВК0611031; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№11-71 вiд 24.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,1535233.07,Гуманiтарний вiддiл,44050616,2021-02-26,КПКВК0611031; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№58-82 вiд 24.02.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,36500,Гуманiтарний вiддiл,44050616,2021-02-10,КПКВК0610160; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№27 вiд 08.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,78300,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611021; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№2-45 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,146600,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611021; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№8-50 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,107500,Гуманiтарний вiддiл,44050616,2021-02-12,"КПКВК0611080; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№28,29 вiд 10.02.2021р. Под. i внески до бюджету перер.повнiстю."
Гуманітарний відділ,44050616,26500,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611152; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№15 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,31994.61,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0615031; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№14 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,629900,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611031; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№6-48 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,275700,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611031; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№1-47 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,73500,Гуманiтарний вiддiл,44050616,2021-02-12,"КПКВК0614030; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№7,8 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю."
Гуманітарний відділ,44050616,56000,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611070; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№13 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,2000,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0611070; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№12 вiд 09.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,2500,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0614040; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№10 вiд 10.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,41800,Гуманiтарний вiддiл,44050616,2021-02-12,КПКВК0614060; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№40 вiд 10.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,16121.95,Гуманiтарний вiддiл,44050616,2021-02-16,КПКВК0614030; КЕКВ2111; Вiдпускнi за лютий 2021р; зг.пл.вiд.№11 вiд 12.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,117412.32,Гуманiтарний вiддiл,44050616,2021-02-03,КПКВК0611031; КЕКВ2111; З/пл за сiчень 2021р; зг.платiж.вiдом.№1-24 вiд 28.01.21р.Податки i внески до бюджету перерахованi повнiстю.РФЗ вiд 28.01.21р.
Гуманітарний відділ,44050616,232091.81,Гуманiтарний вiддiл,44050616,2021-02-03,КПКВК0611031; КЕКВ2111; З/пл за сiчень 2021р; зг.платiж.вiдом.№1-23 вiд 28.01.21р.Податки i внески до бюджету перерахованi повнiстю.РФЗ вiд 28.01.21р.
Гуманітарний відділ,44050616,126894.6,Гуманiтарний вiддiл,44050616,2021-02-08,КПКВК0614060; КЕКВ2111; З/пл за I-шу пол.лютого 2021р; зг.пл.вiд.№34 вiд 03.02.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,3184.93,Гуманiтарний вiддiл,44050616,2021-03-03,КПКВК0611021; КЕКВ2111; Розрахунковi за березень 2021р; зг.платiж.вiдом.№77 вiд 01.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,14499.88,Гуманiтарний вiддiл,44050616,2021-03-03,КПКВК0611031; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№11-71 вiд 24.02.2021р.Податки i внески до бюджету перерахованi повнiстю.РФЗ вiд 25.02.2021р.
Гуманітарний відділ,44050616,183208.5,Гуманiтарний вiддiл,44050616,2021-03-03,КПКВК0611031; КЕКВ2111; З/пл за лютий 2021р; зг.платiж.вiдом.№58-82 вiд 24.02.2021р.Податки i внески до бюджету перерахованi повнiстю.РФЗ вiд 25.02.2021р.
Гуманітарний відділ,44050616,47632.21,Гуманiтарний вiддiл,44050616,2021-03-04,КПКВК0610160; КЕКВ2111; Премiя за березень 2021р; зг.платiж.вiдом.№78 вiд 02.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,6750,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0611021; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 25.03.2021р."
Гуманітарний відділ,44050616,3078,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0611021; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 25.03.2021р."
Гуманітарний відділ,44050616,536,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0614030; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 25.03.2021р."
Гуманітарний відділ,44050616,99795.37,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0614030; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№23,25 вiд 19.03.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,15434.65,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0611200; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№114,57,113,98 вiд 23.03.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,11663.64,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0611200; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№115,56,100,12 вiд 23.03.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,130989.83,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0614060; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№113,121,122 вiд 25.03.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,3787.85,Гуманiтарний вiддiл,44050616,2021-03-26,КПКВК0614040; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№26 вiд 22.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,119187.5,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0611080; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№115,128 вiд 24.03.2021р.Податки i внески до бюджету перерахованi повнiстю."
Гуманітарний відділ,44050616,624,Гуманiтарний вiддiл,44050616,2021-03-26,"КПКВК0611080; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 25.03.2021р."
Гуманітарний відділ,44050616,2830.91,Гуманiтарний вiддiл,44050616,2021-03-09,КПКВК0614060; КЕКВ2111; Розрахунковi за березень 2021р; зг.платiж.вiдом.№82 вiд 04.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,158400,Гуманiтарний вiддiл,44050616,2021-03-12,КПКВК0611021; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№18-89 вiд 11.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,99338.71,Гуманiтарний вiддiл,44050616,2021-03-12,КПКВК0611021; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№15-90 вiд 11.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,313400,Гуманiтарний вiддiл,44050616,2021-03-12,КПКВК0611031; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№24-84 вiд 11.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,728700,Гуманiтарний вiддiл,44050616,2021-03-12,КПКВК0611031; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№22-85 вiд 11.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,793747.07,Гуманiтарний вiддiл,44050616,2021-03-29,КПКВК0611031; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№64-124 вiд 25.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,1434210.21,Гуманiтарний вiддiл,44050616,2021-03-29,КПКВК0611031; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№69-126 вiд 25.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,180746.38,Гуманiтарний вiддiл,44050616,2021-03-29,КПКВК0611021; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№55-127 вiд 25.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,403175.91,Гуманiтарний вiддiл,44050616,2021-03-29,КПКВК0611021; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№65-131 вiд 25.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,36823.6,Гуманiтарний вiддiл,44050616,2021-03-25,КПКВК0611152; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№46 вiд 17.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,11870.4,Гуманiтарний вiддiл,44050616,2021-03-25,КПКВК0611070; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№45 вiд 16.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,151526.97,Гуманiтарний вiддiл,44050616,2021-03-25,КПКВК0611070; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№49 вiд 18.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,115264.36,Гуманiтарний вiддiл,44050616,2021-03-25,КПКВК0610160; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№119 вiд 23.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,52321.44,Гуманiтарний вiддiл,44050616,2021-03-25,КПКВК0615031; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№55 вiд 23.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,860,Гуманiтарний вiддiл,44050616,2021-03-25,"КПКВК0615031; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 24.03.2021р."
Гуманітарний відділ,44050616,34000,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0611130; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№9 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,104,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0611151; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 10.03.2021р."
Гуманітарний відділ,44050616,7000,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0611070; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№35 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,52500,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0611070; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№36 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,2500,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0614040; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№19 вiд 10.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,448,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0611021; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 10.03.2021р."
Гуманітарний відділ,44050616,400,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0611021; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 10.03.2021р."
Гуманітарний відділ,44050616,105000,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0611080; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№82,83 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю."
Гуманітарний відділ,44050616,60,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0611080; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 10.03.2021р."
Гуманітарний відділ,44050616,18500,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0611152; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№34 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,98200,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0614060; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№81,83 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю."
Гуманітарний відділ,44050616,45000,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0610160; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№80 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,3707.06,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0615031; КЕКВ2250; Вiдшкодування вiдряджень за березень 2021 року, зг.реєстру авансових звiтiв №б/н вiд 10.03.2021р."
Гуманітарний відділ,44050616,30500,Гуманiтарний вiддiл,44050616,2021-03-11,КПКВК0615031; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№37 вiд 09.03.2021р. Под. i внески до бюджету перер.повнiстю.
Гуманітарний відділ,44050616,80000,Гуманiтарний вiддiл,44050616,2021-03-11,"КПКВК0614030; КЕКВ2111; З/пл за I-шу пол.березня 2021р; зг.пл.вiд.№20,21 вiд 10.03.2021р. Под. i внески до бюджету перер.повнiстю."
Гуманітарний відділ,44050616,50243.51,Гуманiтарний вiддiл,44050616,2021-03-30,КПКВК0611130; КЕКВ2111; З/пл за березень 2021р; зг.платiж.вiдом.№13 вiд 23.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,47632.21,Гуманiтарний вiддiл,44050616,2021-03-04,КПКВК0610160; КЕКВ2111; Премiя за березень 2021р; зг.платiж.вiдом.№78 вiд 02.03.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,19284.74,Гуманітарний відділ,44050616,2021-04-02,Лiкарнянi на особов.рах.прац.осв.за лютий xxxxр.зг.пл.вiд.№75 вiд 23.02.xxxxр.под. до бюдж. та страх.вн.до цiл.фондiв перер.повнiстю.
Гуманітарний відділ,44050616,13417.13,Гуманітарний відділ,44050616,2021-04-02,"Лiкарнянi на особов.рах.прац.осв.за лютий xxxxр.зг.пл.вiд.№7,5,49 вiд 17.02.xxxxр.под. до бюдж. та страх.вн.до цiл.фондiв перер.повнiстю."
КІВЕРЦІВСЬКЕ ВІДДІЛЕННЯ УПРАВЛІННЯ,41443451,1491.66,Гуманітарний відділ,44050616,2021-04-02,Перерахування матеріального забезп.на допомогу по тимчасовій непрацездатності (КЕКВxxxx);згідно заяви №xxxx 18.02.xxxx;
КІВЕРЦІВСЬКЕ ВІДДІЛЕННЯ УПРАВЛІННЯ,41443451,27925.38,Гуманітарний відділ,44050616,2021-04-02,Перерахування матеріального забезп.на допомогу по вагітності та пологам (КЕКВ xxxx); згідно заяви №xxxx 18.02.xxxx;
КІВЕРЦІВСЬКЕ ВІДДІЛЕННЯ УПРАВЛІННЯ,41443451,4100,Гуманітарний відділ,44050616,2021-04-02,Перерах.коштів на допомогу на поховання (КЕКВxxxx);згідно заяви №xxxx 19.02.xxxx;
Ківерцівське відділення УВД ФССУ у Вол,41443451,4511.36,Гуманітарний відділ,44050616,2021-04-01,Перерахування матеріального забезп.на допомогу по вагітності та пологам (КЕКВ xxxx); згідно заяви №xxxx 16.02.xxxx;
Ківерцівське відділення УВД ФССУ у Вол,41443451,33484.16,Гуманітарний відділ,44050616,2021-04-01,Перерахування матеріального забезп.на допомогу по тимчасовій непрацездатності (КЕКВxxxx);згідно заяви №xxxx 16.02.xxxx;
Ківерцівське відділення УВД ФССУ у Вол,41443451,1704.51,Гуманітарний відділ,44050616,2021-04-01,Перерахування матеріального забезп.на допомогу по тимчасовій непрацездатності (КЕКВxxxx);згідно заяви №xxxx 17.02.xxxx;
КІВЕРЦІВСЬКЕ ВІДДІЛЕННЯ УПРАВЛІННЯ,41443451,670.9,Гуманітарний відділ,44050616,2021-04-06,Перерахування матеріального забезп.на допомогу по тимчасовій непрацездатності (КЕКВxxxx);згідно заяви №xxxx 22.02.xxxx;
КІВЕРЦІВСЬКЕ ВІДДІЛЕННЯ УПРАВЛІННЯ,41443451,871.5,Гуманітарний відділ,44050616,2021-04-06,Перерахування матеріального забезп.на допомогу по тимчасовій непрацездатності (КЕКВxxxx);згідно заяви №xxxx 22.02.xxxx;
Гуманітарний відділ,44050616,47786.88,Гуманiтарний вiддiл,44050616,2021-04-23,КПКВК0615031; КЕКВ2111; З/пл за квiтень 2021р; зг.платiж.вiдом.№80 вiд 21.04.2021р.Податки i внески до бюджету перерахованi повнiстю.
Гуманітарний відділ,44050616,58257.5,Гуманiтарний вiддiл,44050616,2021-04-23,КПКВК0611152; КЕКВ2111; З/пл за квiтень 2021р; зг.платiж.вiдом.№79 вiд 21.04.2021р.Податки i внески до бюджету перерахованi повнiстю.
