payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
"КНП ММР ""МЛ № 1""",05483078,228999.62,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-11-25,"0712010;2610;предоплата за теплову енергію у листопаді 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах.№240.30 від 15.11.21  МБ;ПДВ-38166,60."
"КНП ММР ""МЛ № 1""",05483078,450000,"ТОВ""УКР МЕД СЕРВІС""",37992156,2021-11-30,0712010;3210;част.попер.опл.за кисневу станцію; дог441/25.11.21 рах.№УМ-0000189/29.11.21. ПКМУ№47/ 26.01.2021; без-ПДВ.
"КНП ММР ""МЛ № 1""",05483078,27780,"ТОВ""Медичний Центр""М.Т.К""",21633086,2021-11-30,0712010;2610;за фармац.продукц.(натрію хлорид розчин);дог.285/21/Б-НК/22.11.21 вид.нак.МТКБ68211/22.11.21 МБ ПКМУ 1012/22.09.21.(COVID-19);без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,39090,"ПП""САНА КО""",31117042,2021-11-30,0712010;2610;за фармац.продукц.(дексаметазону фосфат);дог.437/22.11.21 вид.нак.Рнк-О000007764/22.11.21 МБ ПКМУ1012/22.09.21.(COVID-19);без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,132405,"ПП""САНА КО""",31117042,2021-11-30,0712010;2610;за фармац.продукц.(гепарин-фармекс);дог.436/22.11.21 вид.нак.Рнк-О000007746/22.11.21 МБ ПКМУ1012/22.09.21.(COVID-19);без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,90000,"ТОВ""ТД""НОВОФАРМ-БІОСИНТЕЗ""",31872661,2021-11-30,0712010;2610;за фармац.продукц.(пропофол-ново);дог.427/11.11.21 вид.нак.2919/17.11.21 МБ ПКМУ1012/22.09.21.(COVID-19);без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,217261.36,"ТОВ""АРТОНІКА""",41360386,2021-11-11,"0712010;2610;витрат.матер.для гемодіалізу(апарат.для підтрим.функц.организм.); дог.307/01.07.21р д/у1/24.09.21.в.нак216,рах-216/ 03.11.21. МБ;ПДВ-14213,36."
"КНП ММР ""МЛ № 1""",05483078,670.23,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-11-29,*;101;xxxx;військовий збір  утр.із лікарн. за жовтень 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,35992.08,ПРИВАТ БАНК,23618145,2021-11-29,;;АСТОФ: лікарняні за жовтень  21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,8020,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-11-29,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за жовтень 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,178270.2,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-11-24,"0712010;2610;част.оплата.за теплову енергію у жовтні 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах-ф.,акт п/п..240.30/16.11.21  МБ;ПДВ-29711,70."
"КНП ММР ""МЛ № 1""",05483078,29367.62,"МКП""Миколаївводоканал""",31448144,2021-11-24,"0712010;2610;част.опл.за водопосточ.за листопад 21;зг.дог.ЮЗ/565-в/1/08.11.21 рах.Ц-ВО-8004/0123-11.2021/17, Акт пр.пер.пос.11/17.11.21 МБ;ПДВ-4894,61."
"КНП ММР ""МЛ № 1""",05483078,17394.36,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-11-24,"0712010;2610;оплата.за теплову енергію у жовтні 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах-ф.,акт п/п..240.31/16.11.21  МБ;ПДВ-2899,06."
"КНП ММР ""МЛ № 1""",05483078,30108.77,"МКП""Миколаївводоканал""",31448144,2021-11-24,"0712010;2610;опл.за водовідв.за листопад 21;зг.дог.ЮЗ/565-к/1/08.11.21рах.Ц-ВО-8004/0123-11.2021/17, Акт пр.пер.пос.11/17.11.21 МБ;ПДВ-5018,13."
"КНП ММР ""МЛ № 1""",05483078,975.43,КНП ММР ЦПМСД№5,35512883,2021-11-17,"0712010;2610;відшкод.за водопостач. за жовтень.21р;зг.з дог.21/03.02.21 акт п/п.2/31.10.21 рах.2/08.11.21 МБ; ПДВ-162,57."
"КНП ММР ""МЛ № 1""",05483078,161460.56,"ТОВ"" МИК.ЕЛЕКТРОПОСТАЧАЛЬНА КОМПАНІЯ""",42129888,2021-11-17,"0712010;2610;част.оп.за актив.електр.за жовтень 21;зг.дог.44/153/05.02.21 д/у 6/05.11.21акт10/31.10.21рах.44/153/10/1 від 08.11.21 МБ;ПДВ-26910,10."
"КНП ММР ""МЛ № 1""",05483078,1296.47,КНП ММР ЦПМСД№5,35512883,2021-11-17,"0712010;2610;відшкод. за розпод.газу за жовтень 21р;зг.з дог.21/03.02.21 акт п/п 2/31.10.21рах .2/08.11.21 МБ; ПДВ-216,08."
"КНП ММР ""МЛ № 1""",05483078,415.61,КНП ММР ЦПМСД№5,35512883,2021-11-17,"0712010;2610;відшкод.за вивіз сміття за жовтень.21р;зг.з дог.21/03.02.21 акт п/п.2/31.10.21 рах.2/08.11.21 МБ ; ПДВ-69,27."
"КНП ММР ""МЛ № 1""",05483078,18919.69,КНП ММР ЦПМСД№5,35512883,2021-11-17,"0712010;2610;відшкод.за ел.ен.,посл.з пост.та розпод.ел.ен.за за жовтень 21р;зг.з дог.21/03.02.21акт п/п.2/31.10.21 рах.2/08.11.21 МБ; ПДВ-3153,28."
"КНП ММР ""МЛ № 1""",05483078,184254,"ТОВ""СУЧАСНА ЛІКАРНЯ""",40199288,2021-11-12,"0712010;3210;за медиц.обладнання(ліжка функціональн.,матраци проти пролежневі);зг.з дог396/18.10.21р рах-фак,в.накл.№СУ-0000184/08.11.21; без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,984.58,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-11-12,*;101;xxxx;військовий збір  утр.із лікарн. за вересень 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,52839.24,ПРИВАТ БАНК,23618145,2021-11-12,;;АСТОФ: лікарняні за вересень 21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,11814.99,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-11-12,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за вересень 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,13897.01,Миколаїв.ГУК/Централ.р-н/18010500,37992030,2021-11-10,"*;101;05483078;КПКВК0712010,КЕКВ2610, земельний податок за листопад 21р.Перерах до бюдж. повн.МБ;;;."
"КНП ММР ""МЛ № 1""",05483078,195587.19,"ТОВ"" МИК.ЕЛЕКТРОПОСТАЧАЛЬНА КОМПАНІЯ""",42129888,2021-12-20,"0712010;2610;част.оп.за актив.електр.за листопад 21;зг.дог.44/153/05.02.21 д/у 7/09.12.21акт11/30.11.21рах.44/153/11/1 від 07.12.21 МБ;ПДВ-32597,87."
"КНП ММР ""МЛ № 1""",05483078,64742.41,"АТ""Миколаївобленерго""філ.м.Миколаєва",24789699,2021-12-29,"0712010;2610;част.оп.за розподіл електр.у грудніі 21р.;зг.дог.44/153Р/12.01.21 д/у3/13.10.21 акт 12/30.11.21рах.44/153/12/1від 20.12.21 МБ;ПДВ-10790,40."
"КНП ММР ""МЛ № 1""",05483078,201004.66,"ТОВ"" МИК.ЕЛЕКТРОПОСТАЧАЛЬНА КОМПАНІЯ""",42129888,2021-12-29,"0712010;2610;част.оп.за актив.електр.за грудень 21;зг.дог.44/153/05.02.21 д/у 7/14.12.21акт12/20.12.21рах.44/153/12/1 від 20.12.21 МБ;ПДВ-33500,78."
"КНП ММР ""МЛ № 1""",05483078,38396.75,ПРИВАТ БАНК,23618145,2021-12-29,;;АСТОФ: лікарняні за листопад  21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,3386.28,ПРИВАТ БАНК,23618145,2021-12-29,;;АСТОФ: лікарняні за листопад  21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,21.71,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-12-29,*;101;xxxx;військовий збір  утр.із лікарн. за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,449.69,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-12-29,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,392.4,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-12-29,*;101;xxxx;військовий збір  утр.із лікарн. за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,701.84,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-12-29,*;101;xxxx;військовий збір  утр.із лікарн. за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,708.74,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-12-29,*;101;xxxx;військовий збір  утр.із лікарн. за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,4689.03,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-12-29,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,8144.05,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-12-29,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,8626.18,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-12-29,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за листопад 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,21077.44,ПРИВАТ БАНК,23618145,2021-12-29,;;АСТОФ: лікарняні за листопад  21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,37460.2,ПРИВАТ БАНК,23618145,2021-12-29,;;АСТОФ: лікарняні за листопад  21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,36054.96,"ТОВ""БУД.КОМПАНІЯ""ІНТЕРБУД""",40356536,2021-12-29,"0712010;3210;оплата за викон.роб. по об.""Кап.рем.мережі медичн.газів на терит.кисн.рампи КНПММР МЛ№1; дог№464 від14.12.21акт1,рах125 від28.12.21; ПДВ-6009,16."
"КНП ММР ""МЛ № 1""",05483078,48600,"ТОВ""ДОЙЧ БУД""",41042686,2021-12-29,"0712010;3210;посл.розр.та вигот.проек-кошт.док""Кап.рем.сист.електр.з вст.дизел.генерат.КНПММР МЛ№1; дог 469 від15.12.21акт62,рах66 від24.12.21.; ПДВ-8100,00."
"КНП ММР ""МЛ № 1""",05483078,66130.81,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-12-14,"0712010;2610;оплата за теплову енергію у листопаді 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах-ф.,акт п/п.240.31/30.11.21  МБ;ПДВ-11021,80."
"КНП ММР ""МЛ № 1""",05483078,291141.43,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-12-14,"0712010;2610;оплата за теплову енергію у листопаді 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах-ф.,акт п/п.240.30/30.11.21  МБ;ПДВ-48523,57."
"КНП ММР ""МЛ № 1""",05483078,55913.55,"АТ""Миколаївобленерго""філ.м.Миколаєва",24789699,2021-12-14,"0712010;2610;част.оп.за розподіл електр.у листопаді 21р.;зг.дог.44/153Р/12.01.21 д/у3/13.10.21 акт 11/30.11.21рах.44/153/11/1від 02.12.21 МБ;ПДВ-9318,92."
"КНП ММР ""МЛ № 1""",05483078,8245.03,"ТОВ""ЕВАКО""",43459793,2021-12-14,"0712010;2610;част.опл.за вивіз твер. побут.відход.за грудень 21р;зг.з дог.1059-21/28.05.21 д/у2/15.06.21.акт ОУ-0000991,рах-ф.№СФ-0004434/06.12.21 МБ; без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,1230000,"ТОВ""УКР МЕД СЕРВІС""",37992156,2021-12-28,0712010;3210;част.попер.опл.за кисневу станцію; дог441/25.11.21.д/у№3/23.12.21.рах.-ф.№УМ-0000245/23.12.21.ПКМУ№47від 26.01.2021; без-ПДВ.
"КНП ММР ""МЛ № 1""",05483078,1140000,"ТОВ""УКР МЕД СЕРВІС""",37992156,2021-12-28,0712010;3210;кінцева попер.опл.за кисне ву станцію; дог441/25.11.21. д/у№3/ 23. 12.21.рах.-ф.№УМ-0000245/23.12.21; без-ПДВ.
"КНП ММР ""МЛ № 1""",05483078,45825.7,ПРИВАТ БАНК,23618145,2021-12-15,;;АСТОФ: лікарняні за жовтень  21р.;;без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,10341.79,Миколаїв.ГУК/Централ.р-н/ 11010100,37992030,2021-12-15,*;101;xxxx;подат.на дох.фіз. ос.що сплач.под.агент.із дох.плат.под.у вигляді лікарнян.за жовтень 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,855.36,Миколаїв.ГУК/Централ.р-н/11011000,37992030,2021-12-15,*;101;xxxx;військовий збір  утр.із лікарн. за жовтень 21р.Пер. до бюдж.повн.;;;
"КНП ММР ""МЛ № 1""",05483078,30115,"КНП ММР ""Міська лікарня №1""",05483078,2021-12-24,";;Відшкодув.витрат на опл.праці та нарах.лікарям-інт.за 12.21;дог.25/01.01.21д/у1/17.12.21,звіт б/н-/20.12.21.пост.536/19.06.20зг.виписк від23.12.21;Без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,29830,"КНП ММР ""Міська лікарня №1""",05483078,2021-12-08,";;Відшкодув.витрат на опл.праці та нарах.лікарям-інт.за 11.21;дог.25/01.01.21,звіт б/н-/01.12.21.пост.536/19.06.20 зг. виписк від 06.12.21;Без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,569524.69,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-12-23,"0712010;2610;част.оплата.за теплову енергію у грудні 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах-ф.,акт п/п..240.30/16.12.21  МБ;ПДВ-94920,78."
"КНП ММР ""МЛ № 1""",05483078,14680.23,"МКП""Миколаївводоканал""",31448144,2021-12-23,"0712010;2610;част.опл.за водовідв.за грудень 21;зг.дог.ЮЗ/565-к/1/08.11.21рах.Ц-ВО-8004/0123-12.2021/15, Акт пр.пер.пос.12/15.12.21 МБ;ПДВ-2446.71."
"КНП ММР ""МЛ № 1""",05483078,69218.4,"ОКП""МИКОЛАЇВОБЛТЕПЛОЕНЕРГО""",31319242,2021-12-23,"0712010;2610;оплата.за теплову енергію у грудні 21;зг.з дог240.30/20.01.21 д/у 3/15.11.21 рах-ф.,акт п/п..240.31/16.12.21  МБ;ПДВ-11536,40."
"КНП ММР ""МЛ № 1""",05483078,13840.39,"МКП""Миколаївводоканал""",31448144,2021-12-23,"0712010;2610;част.опл.за водопосточ.за грудень 21;зг.дог.ЮЗ/565-в/1/08.11.21 рах.Ц-ВО-8004/0123-12.2021/15, Акт пр.пер.пос.11/15.12.21 МБ;ПДВ-2306.73."
"КНП ММР ""МЛ № 1""",05483078,6184.44,"ФОП"" МАРАНГОЗ  В.М.",xxxxxxxxxx,2021-12-10,"0712010;2610;за мед.матеріали(подовж.для інфуз.магістр.вис.тиску,канюля); дог435/19.11.21вид.нак.1/01.12.21.З.У.№1599-ІХ/01.07.21(COVID-19) МБ; без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,13897.05,Миколаїв.ГУК/Централ.р-н/18010500,37992030,2021-12-10,"*;101;05483078;КПКВК0712010,КЕКВ2610, земельний податок за грудень 21р.Перерах до бюдж. повн.МБ;;;."
"КНП ММР ""МЛ № 1""",05483078,8342,"ТОВ""ЕВАКО""",43459793,2021-12-10,"0712010;2610;опл.за вивіз твер. побут.відход.за листопад 21р;зг.з дог.1059-21/28.05.21 д/у2/15.06.21.акт ОУ-0000990,рах-ф.№СФ-0004433/01.12.21 МБ; без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,22210.11,"ТОВ""Медичний Центр""М.Т.К""",21633086,2021-12-10,0712010;2610;за фармац.продукц.(натрію хлорид розчин);дог.285/21/Б-НК/22.11.21 вид.нак.МТКБ80145/01.12.21 МБ ПКМУ 1012/22.09.21.(COVID-19);без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,1080000,"ТОВ""ДАРЕКС-ЕНЕРГО""",39423347,2021-12-22,"0712010;3210;дизельн.генератори; дог 442 від 02.12.21 в.накл.370,рах1182 від 07.12.21.;ПДВ-180000,00."
"КНП ММР ""МЛ № 1""",05483078,415.61,КНП ММР ЦПМСД№5,35512883,2021-12-17,"0712010;2610;відшкод.за вивіз сміття за листопад 21р;зг.з дог.21/03.02.21 акт п/п.2/30.11.21 рах.2/08.12.21 МБ ; ПДВ-69,27."
"КНП ММР ""МЛ № 1""",05483078,12390.49,КНП ММР ЦПМСД№5,35512883,2021-12-17,"0712010;2610;відшкод.за розпод.та витрат газу за листопад 21р;зг.з дог.21/03.02.21 акт п/п 2/30.11.21рах .2/08.12.21 МБ; ПДВ-2065,08."
"КНП ММР ""МЛ № 1""",05483078,1032.82,КНП ММР ЦПМСД№5,35512883,2021-12-17,"0712010;2610;відшкод.за водопостач.за листопад 21р;зг.з дог.21/03.02.21акт п/п2/30.11.21.рах.2/08.12.21.МБ; ПДВ-172,14."
"КНП ММР ""МЛ № 1""",05483078,23292.64,КНП ММР ЦПМСД№5,35512883,2021-12-17,"0712010;2610;відшкод.за ел.ен.,посл.з пост.та розпод.ел.ен.за за листопад 21р;зг.з дог.21/03.02.21акт п/п.2/30.11.21 рах.2/08.12.21 МБ; ПДВ-3882,10."
"КНП ММР ""МЛ № 1""",05483078,36000,"ТОВ""ТД""НОВОФАРМ-БІОСИНТЕЗ""",31872661,2021-12-17,0712010;2610;за фармац.продукц.(пропофол-ново);дог.427/11.11.21 вид.нак.№3179/07.12.21 МБ ПКМУ1012/22.09.21.(COVID-19);без ПДВ.
"КНП ММР ""МЛ № 1""",05483078,71998.77,"КНП ММР ""Міська лікарня №1""",05483078,2021-12-30,";;Відшкодув.витрат на опл.праці та нарах.лікарям-інт.за 08-10.21;дог.25/01.01.21д/у1/29.12.21,звіт б/н-/29.12.21.пост.536/19.06.20зг.виписк від30.12.21;Без ПДВ."
"КНП ММР ""МЛ № 1""",05483078,59130,ФОП БЕЗСМЕРТНА Я.О.,xxxxxxxxxx,2021-12-30,"0712010;3210;мед.обладн.(насоси шприцеві); дог№484 від 24.12.21д/у№1/29,.12.21в.накл.Б-00000279,рах-ф.Б-00000196 від 29.12.21(ковід-19).; без ПДВ."
