payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
"КНП ""МЛ № 5"" ОМР",01998957,2700,"ПП ""Медичний центр АРТ""",37422048,2020-04-21,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№5 вiд12.02.19р  д.у.5 23.01.20р д.у№6 30.03.20р,акт над.посл.,рах.№8 вiд 16.04.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,24820,"ПП ""Медичний центр АРТ""",37422048,2020-05-19,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№1 вiд 18.05.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,22300,"ПП ""Медичний центр АРТ""",37422048,2020-06-11,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№2 вiд 10.06.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,12400,"ПП ""Медичний центр АРТ""",37422048,2020-07-07,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№3 вiд 06.07.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,63000,"ПП ""Медичний центр АРТ""",37422048,2020-08-27,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№5 вiд 26.08.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,13600,"ПП ""Медичний центр АРТ""",37422048,2020-08-14,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№4 вiд 13.08.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,146700,"ПП ""Медичний центр АРТ""",37422048,2020-09-15,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№6 вiд 11.09.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,11800,"ПП ""Медичний центр АРТ""",37422048,2020-09-15,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№7 вiд 11.09.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,140400,"ПП ""Медичний центр АРТ""",37422048,2020-09-21,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№8 вiд 18.09.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,70200,"ПП ""Медичний центр АРТ""",37422048,2020-09-28,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№10 вiд 25.09.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,14100,"ПП ""Медичний центр АРТ""",37422048,2020-09-28,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№9 вiд 25.09.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,9900,"ПП ""Медичний центр АРТ""",37422048,2020-09-28,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№11 вiд 25.09.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,289188.9,"ПП ""Медичний центр АРТ""",37422048,2020-10-13,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№1 вiд 12.10.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,11300,"ПП ""Медичний центр АРТ""",37422048,2020-10-29,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№12 вiд 26.10.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,256756.5,"ПП ""Медичний центр АРТ""",37422048,2020-10-29,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№2 вiд 26.10.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,6306.3,"ПП ""Медичний центр АРТ""",37422048,2020-10-29,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№3 вiд 26.10.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,3300,"ПП ""Медичний центр АРТ""",37422048,2020-11-11,"0712010;2610;послуги дiагностичної вiзуалiзацiї; д.п.з.т.з.д.к.№13/4 вiд13.04.20р  ,акт над.посл.,рах.№13 вiд 09.11.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,1801.8,"ПП ""Медичний центр АРТ""",37422048,2020-11-12,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№5вiд 09.11.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,163963.8,"ПП ""Медичний центр АРТ""",37422048,2020-11-13,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№4 вiд 09.11.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,275675.4,"ПП ""Медичний центр АРТ""",37422048,2020-11-24,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№6 вiд 20.11.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,6306.3,"ПП ""Медичний центр АРТ""",37422048,2020-11-24,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/10 вiд 05.10.20р  ,акт над.посл.,рах.№7 вiд 20.11.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,199800,"ПП ""Медичний центр АРТ""",37422048,2020-12-17,"0712010;2610;послуги дiагностичної вiзуалiзацiї(COVID-19); д.п.з.т.з.д.к.№5/4 вiд 10.12.20р  ,акт над.посл.,рах.№1 вiд 14.12.20р,МЛ№5;б/ПДВ."
"КНП ""МЛ № 5"" ОМР",01998957,1399500,"ПП ""Медичний центр АРТ""",37422048,2021-03-30,"0712010;2610;посл. дiагност. вiзуалiзацiї патології грудн.клітини(COVID-19); д.п.з.т.з.д.к.№17/2 вiд 17.02.21р  ,акт над.посл.,рах.№1 вiд 24.03.21р,МЛ№5;б/ПДВ."
