payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
"КНП ""МРФПМЦ"" МОР",01998390,229086.08,"Микол.електропостачальна компанiя""ТОВ",42129888,2021-12-28,"0712020;2610;Част.опл за активну електр.за 12.21р.;рах№38/37/12/1та акт№12_ 20.12.21р.,д38/37_30.12.20р.,ду5_17.12.21р.; ПДВ-38181,01."
"КНП ""МРФПМЦ"" МОР",01998390,78786.38,Миколаївобленерго АТ фiлiя Микол. р-ну,25713037,2021-12-28,"0712020;2610;опл за розпод. електроен. за 12.21р.;рах38/37/12/1,акт№12_20.12.21,д38/37_ 31.12.20р.,ду6_ 10.12.21р.; ПДВ-13131,06."
"КНП ""МРФПМЦ"" МОР",01998390,38220,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКБ81194та накл.№МТКБ81194_25.11.21р.д.№238/2220_04.10.21р.  д.у.№2_09.12.21р.;За рах.рез.фона;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,34600,Таврiдафарм  ТОВ,43713555,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№58та накл.№63_10.11.21р.д.№275/2220_04.11.2021р.д.у№1_26.11.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,63000,Портной С.П.  ФОП,xxxxxxxxxx,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№213та накл.№267_26.11.21р.д.№295/2220_26.11.2021р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,135000,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1318та накл.№1274_08.11.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,134750,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1569та накл.№1536_02.12.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,54729.26,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКВ12594та накл.№МТКВ12594_02.12.21р.д.№276/2220_09.10.21р. д.у.№3_13.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,34800,Макаренко Д.В. ФО,xxxxxxxxxx,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№297та накл.№410_02.12.21р.д.№305/2220_02.12.2021р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,3629.85,"Аптека ""Фарм-Лайн""",37913226,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);зг.рах.№L.-531та накл.№L.-28938_02.12.21р.д№269/2220_25.10.2021р. д.у.№2_09.12.21р.;за рах.рез.фонду;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,34600,Таврiдафарм  ТОВ,43713555,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№57та накл.№62_10.11.21р.д.№275/2220_04.11.2021р.д.у№1_26.11.21р.;За рах.рез.фонда;БезПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,114900,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1567та накл.№1533_02.12.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,21200,Медицина для Вас  ПП,20875278,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);зг.рах.№2536та накл.№2536_13.12.21р.д.№299/2220_01.12.21р.;За рах. рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,31500,Ничипорук М.Д. ФОП,xxxxxxxxxx,2021-12-17,0718772;2610;Опл.за вир.мед.призн.(Зах.прот.COVID19);р.№НСФ-000014та н.№НРН-0000012_15.11.21р.lд.№254/2220_12.10.21р. д.у.№1_26.11.21р.;За рах.рез.фонда;Без ПДВ
"КНП ""МРФПМЦ"" МОР",01998390,854397,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1463та накл.№1439_02.12.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,47000,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1268та накл.№1234_02.11.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,2588.5,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКВ12595та накл.№МТКВ12595_02.12.21р.д.№276/2220_09.10.21р. д.у.№3_13.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,62171.2,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКВ51097 та накл.№МТКВ51097_14.12.21р.д.№238/2220_04.10. 21р.д.у.№2_09.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,87400,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1304та накл.№1278_05.11.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,71175,"Трокас Фарма Україна"" ТОВ",37177201,2021-12-17,0718772;2610;Опл.за лiк.засоби(Зах.прот.COVID19);зг.рах.№75та накл.№936_03.11.21р.д.№263/2220_19.10.2021р.д.у.№1_26.11.21р.;за рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,25480,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКБ57121та накл.№МТКБ57121_18.11.21р.д№238/2220_04.10.2021 р.д.у.№2_09.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,820.8,"Аптека ""Фарм-Лайн""",37913226,2021-12-17,0718772;2610;Опл.за лiкарс.засоби(Зах.прот.COVID19);зг.рах.№L.-535та накл.№L.-29305_02.12.21р.д№269/2220_25.10.2021р.д.у. №2_09.12.21р.;за рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,4240,Медицина для Вас  ПП,20875278,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.Covid19);зг.рах.№2533та накл.№2533_09.12.21р.д.№299/2220_01.12.2021р.;За рах. рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,46340,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за вироби мед.призн(Зах.прот.COVID19);рах.№МТКВ12562та накл.№МТКВ12562_02.12.21р.д.№288/21/Б-НК/2220_26.11.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,282840,"Аптека ""Фарм-Лайн""",37913226,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);зг.рах.№L.-534 та накл.№L.-29294_02.12.21р.д№269/2220_25.10.2021р. д.у.№2_09.12.21р.;за рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,3000,Нагорна Ю.Ю. ФОП,xxxxxxxxxx,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№120та накл.№93_02.12.21р.д№304/2220_02.12.2021р.; За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,87307.22,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);зг.рах.№МТКВ26661та накл.№МТКВ26661_07.12.21р.№238/2220_04.10.21 р.д.у.№2_09.12.21р.;за рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,91000,Таврiдафарм  ТОВ,43713555,2021-12-17,0718772;2610;Опл.за вир.мед.приз.(Зах.прот.COVID19);зг.рах.№61та накл.№66_10.11.21р.д.№275/2220_04.11.2021р.д.у.№1_26.11.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,80301,"Трокас Фарма Україна"" ТОВ",37177201,2021-12-17,0718772;2610;Опл.за лiк.засоби(Зах.прот.COVID19);зг.рах.№76та накл.№937_03.11.21р.д.№263/2220_19.10.2021р.д.у.№1_26.11.21р.;за рах. рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,13700,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКВ12593та накл.№МТКВ12593_02.12.21р.д.№276/2220_09.10.21р. д.у.№3_13.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,52500,АВЕНТУСФАРМ  ТОВ,43891001,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);зг.рах.№5339та накл.№5472_01.12.21р.д.№297/2220_29.11.2021р.;За рах. рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,71250,Дiамант - Фарм  ТОВ,41404407,2021-12-17,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1306та накл.№1279_05.11.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,36000,Ничипорук М.Д. ФОП,xxxxxxxxxx,2021-12-17,0718772;2610;Опл.за вироб.мед.призн.(Зах.прот.COVID19);р.№НСФ-000013та н№НРН0000011_08.11.21р.д№254/2220_12.10.21р.  д.у.№1_26.11.21р.;За рах.рез.фонда;Без ПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,15530.06,Медичний центр М.Т.К. ТОВ,21633086,2021-12-17,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);рах.№МТКВ51100 та накл.№МТКВ51100_14.12.21р.д.№238/2220_04.10.21 р.д.у.№2_09.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,14241.57,"Микол.електропостачальна компанiя""ТОВ",42129888,2021-12-15,"0712020;2610;Част.опл за актив.електр.за 11.21р.;р.№38/37/11/1та акт№11_ 01.12.21р.,д38/37_ 30.12.20р.,ду3_05.05.21р.,дод.дот.енерг.;ПДВ-2373,60."
"КНП ""МРФПМЦ"" МОР",01998390,3568.97,"АТ ""ОГС""Миколаївгаз""",05410263,2021-12-15,"0712020;2610;опл за розпод.природ.газу за 11.21;рах№61030117_01.12.21р.акт№МКП81025973_30.11.21р.д42АВ540-11506-20 21.01.21р.дод.дот.енергоносiї;ПДВ-594,83."
"КНП ""МРФПМЦ"" МОР",01998390,3165,Продтовари ОРВП  ТОВ,22426099,2021-12-24,"0717370;2610;Опл.за ваги електронi;рах.№СФ-00224 та накл.№129_03.12.2021р.дог.№301/2210 вiд 02.12.2021р.;за рах.cоц-ек рТГ;ПДВ-527,50."
"КНП ""МРФПМЦ"" МОР",01998390,27069.98,"Миколаївводоканал""МКЛ",31448144,2021-12-22,"0712020;2610;за водовiдв.за 12.21р;рах.Ц-ВО-8034/0004-12.2021/10та акт№12_10.12.21,дЮЗ/489-к_31.12.20,ду3_29.10.21р.;ПДВ-4511,66."
"КНП ""МРФПМЦ"" МОР",01998390,29311.85,"Миколаївводоканал""МКЛ",31448144,2021-12-22,"0712020;2610;за водопостач.за 12.21р.;рах.ЦП- В-8034/0022-12.2021/10та акт№12_10.12.21,дЮ/489-пв 31.12.20,ду2 10.02.21;ПДВ-4885,31."
"КНП ""МРФПМЦ"" МОР",01998390,45000,Дiамант - Фарм  ТОВ,41404407,2021-12-20,0718772;2610;Опл.за вироби мед.призн.(Зах.прот.COVID19);зг.рах.№1317та накл.№1273_08.11.21р.д.№272/2220_29.10.21р.д.у. №1/2_06.12.21р.;За рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,16291.1,АВЕНТУСФАРМ  ТОВ,43891001,2021-12-22,0718772;2610;Опл.за лiк.засоби(Зах.прот.COVID19);зг.рах.№6014та накл.№6313_20.12.21р.д.№298/2220_29.11.2021р.;за рах.рез.фонда;безПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,27738.9,АВЕНТУСФАРМ  ТОВ,43891001,2021-12-22,0718772;2610;Опл.за лiкар.засоби(Зах.прот.COVID19);зг.рах.№5584та накл.№5781_15.12.21р.д.№298/2220_29.11.2021р.; за рах.рез.фонда;БезПДВ.
"КНП ""МРФПМЦ"" МОР",01998390,30238.4,Нiкоiнтерм ТОВ,42771239,2021-12-30,"0718772;3210;Вик.роб.по об.""Рек.сис.мед.газ.кис.ткКНПМРФПМЦМОРвул.Вес.4с.Надб.Мик.р-н,Мик.обл.;р31акт1_28.12.21р.,д.2 57/2240_17.12.21;За рах.РФ;Без ПДВ."
"КНП ""МРФПМЦ"" МОР",01998390,95342.11,Миколаївобленерго АТ фiлiя Микол. р-ну,25713037,2021-12-15,"0712020;2610;опл за розпод. електроен. за 11.21р.;рах38/37/11/1та акт№11_01.12.21р.,д38/37_ 31.12.20р.,ду5_ 09.02.21р.,дод. дот. енерг;ПДВ-15890,35."
"КНП ""МРФПМЦ"" МОР",01998390,5672.38,Миколаївобленерго АТ фiлiя Микол. р-ну,25713037,2021-12-15,"0712020;2610;за посл.перет.реакт.електр за 11.20;рах38/37/11/1та акт№11_01.12.21р.д295/2273_ 31.12.20р.ду3_09.02.21р.,дод. дот енерг;ПДВ-945,40."
"КНП ""МРФПМЦ"" МОР",01998390,260713.17,"Микол.електропостачальна компанiя""ТОВ",42129888,2021-12-15,"0712020;2610;Кiнц.опл за актив.електр.за 11.21р.;р.№38/37/11/1та акт№11_ 01.12.21р.,д38/37_ 30.12.20р.,ду3_05.05.21р.;ПДВ-43452,19."
"КНП ""МРФПМЦ"" МОР",01998390,7369.93,"Миколаївводоканал""МКЛ",31448144,2021-12-15,"0712020;2610;за водопостач.за 11.21;рах.ЦП- В-8034/0022-11.2021/11та акт№12_30.11.21р.,,дЮ/489-пв_ 31.12.20,ду2_10.02.21р. дод.дот.енерг.;ПДВ-1228,32"
"КНП ""МРФПМЦ"" МОР",01998390,6806.26,"Миколаївводоканал""МКЛ",31448144,2021-12-15,"0712020;2610;за водовiд.за 11.21р;рахЦ-ВО-8034/0004-11.2021/30та акт№12_30.11.21р.,дЮЗ/489-к_31.12.20р.,ду3_29.10.21р. дод.дот.енерг.;ПДВ-1134,38."
"КНП ""МРФПМЦ"" МОР",01998390,194928.85,"ТОВ ""Ю.Кей""",37912699,2021-12-21,"0712020;2610;опл.за фiле кур.,м""якоть ялов.;рах.№10527в.накл.№45968_09.12.21р.,д.142/2230_20.04.21р.д.у.1_06.12.21р.;(Зах.протид.СOVID19); ПДВ-32488,14"
"КНП ""МРФПМЦ"" МОР",01998390,205525,"ТОВ ""Ю.Кей""",37912699,2021-12-21,"0712020;2610;опл.за фiле кур.,м""якоть ялов.,свин.;рах.№10527в.накл.№45968_09.12.21р.,д.142/2230_20.04.21р.д.у.№1_06.12. 21р.;(Зах.прот.СOVID19); ПДВ-34254,17"
"КНП ""МРФПМЦ"" МОР",01998390,1637145.76,"ТОВ ""ТЕПЛОБУД-2""",42248221,2021-12-21,"0712020;2610;Кiнц.опл.за пост.теп.ен.КНП""МРФПМЦ""МОРв12.21;р.9,акт9_13.12.21,д293/2271_22.11.21,д.у1_10.12.21,дод.дот.ен. ;безПДВ."
"КНП ""МРФПМЦ"" МОР",01998390,72985.77,"ТОВ "" Панi  Iнтерфiрма""",36143344,2021-12-21,"0712020;2610;за нерегуляр пасаж.перевез працiв КНП МРФПМЦ МОР за12.21;рфСФ-0000280,актОУ-0000450 13.12.21д25/2240_01.02.21р.;ПДВ-12164,30."
