payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
САД у Миколаївській обл.,25878206,134417.05,"ПП ""Парк Нових Технологiй""",32376542,2018-12-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№19/12/01,акт№1в.26.12.18р, д№58-Б в 21.12.18р,; ВтчПДВ22402,84."
САД у Миколаївській обл.,25878206,245332.32,"ПП ""Парк Нових Технологiй""",32376542,2018-12-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№19/12/02,акт№1в.26.12.18р, д№59-Б в 21.12.18р,; ВтчПДВ40888,72."
САД у Миколаївській обл.,25878206,182692.79,"ПП ""Парк Нових Технологiй""",32376542,2018-12-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№19/12/04,акт№1в.26.12.18р, д№60-Б в 21.12.18р,; ВтчПДВ30448,80."
САД у Миколаївській обл.,25878206,247909.04,"ПП ""Парк Нових Технологiй""",32376542,2018-12-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№19/12/06,акт№1в.26.12.18р, д№61-Б в 21.12.18р,; ВтчПДВ41318,17."
САД у Миколаївській обл.,25878206,190084.73,"ПП ""Парк Нових Технологiй""",32376542,2019-11-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.;р.№12/11/04в.26.11.19р,а.№2в.26.11.19р,1ет, д№57-Бв21.12.18р,д/у-1в.12.11.19р.;Вт.ч.ПДВ31680,79."
САД у Миколаївській обл.,25878206,569376.72,"ПП ""Парк Нових Технологiй""",32376542,2019-11-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.;р.№12/11/02в.26.11.19р,а№2в.26.11.19р,1ет, д№59-Бв21.12.18р.,д/у-1в.12.11.19р.;Вт.ч.ПДВ94896,12."
САД у Миколаївській обл.,25878206,75707.75,"ПП ""Парк Нових Технологiй""",32376542,2019-11-15,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.;р.№18/10/01в.31.10.19р,акт №2в.31.10.19р, д№58-Бв21.12.18р.,д/у-1в.31.10.19р.;Вт.ч.ПДВ12617,96."
САД у Миколаївській обл.,25878206,336162,"ПП ""Парк Нових Технологiй""",32376542,2019-11-28,"3111020;3210;Кориг.проектн.док.на будiвн.а/д.заг.кор.;р№07/11/01в26.11.19,а№2в.26.11.19р,2ет, д№29-Б в 27.06.18р,д/у №1в.12.11.19р; ВтчПДВ56027,00."
САД у Миколаївській обл.,25878206,469946.9,"ПП ""Парк Нових Технологiй""",32376542,2019-11-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.;р.№12/11/04в.27.11.19р,а.№3в.27.11.19р,1ет, д№57-Бв21.12.18р.,д/у-1в.12.11.19р;Вт.ч.ПДВ78324,48."
САД у Миколаївській обл.,25878206,557199.55,"ПП ""Парк Нових Технологiй""",32376542,2019-11-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№12/11/03в27.11.19,акт№2в.27.11.19р, д№62-Б в 21.12.18р,д/у№1в.12.11.19; ВтчПДВ92866,59."
САД у Миколаївській обл.,25878206,172495.94,"ПП ""Парк Нових Технологiй""",32376542,2019-11-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.;р.№12/11/01в.26.11.19р,а№3в.26.11.19р, 1ет,д№58-Бв21.12.18р.,д/у-1в.31.10.19р.;Вт.ч.ПДВ28749,33."
САД у Миколаївській обл.,25878206,796072.52,"ПП ""Парк Нових Технологiй""",32376542,2019-12-05,"3111020;3210;Корег.пр.док.на реконстр. а/д.заг.кор.держ. зн.;р№07/11/02в03.12.19,акт№1в.03.12.19р, д№39-Б в 08.11.19р; ВтчПДВ132678,75."
САД у Миколаївській обл.,25878206,512972.62,"ПП ""Парк Нових Технологiй""",32376542,2019-12-24,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.заг.кор.д.зн; акт4-19.12.19,рах.№18/12/03в.19.12.19р, дог№58-Бв21.12.18р.,д/у1-31.10.19;В т.ч.ПДВ 85495,44."
САД у Миколаївській обл.,25878206,208148.89,"ПП ""Парк Нових Технологiй""",32376542,2019-12-24,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.заг.кор.д.зн; акт3-19.12.19,рах.№19/12/01в.19.12.19р, дог№62-Бв21.12.18р.,д/у2-20.12.19;В т.ч.ПДВ 34691,48."
САД у Миколаївській обл.,25878206,358125.38,"ПП ""Парк Нових Технологiй""",32376542,2019-12-24,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.заг.кор.д.зн; акт4-19.12.19,рах.№19/12/02в.19.12.19р, дог№57-Бв21.12.18р.,д/у1-12.11.19;В т.ч.ПДВ 59687,57."
САД у Миколаївській обл.,25878206,665248,"ПП ""Парк Нових Технологiй""",32376542,2019-12-21,"3111020;3210;Кор.проек.док.на буд а/д.заг.кор.;рах№16/12/01в19.12.19, а№3в.19.12.18р,3ет.,д№29-Бв 27.06.18р,д/у 1в.12.11.19р.;ВтчПДВ110874,66."
САД у Миколаївській обл.,25878206,19079.02,"ПП ""Парк Нових Технологiй""",32376542,2020-03-27,"3111020;2281;Корег.кошт.част.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№25/03/01в26.03.20р,а№1в26.03.20р,д№25-Бв12.03.20р; ВтчПДВ3179,84."
САД у Миколаївській обл.,25878206,23419.81,"ПП ""Парк Нових Технологiй""",32376542,2020-03-27,"3111020;2281;Корег.кошт.част.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№25/03/03в26.03.20р,а№1в26.03.20р,д№27-Бв12.03.20р; ВтчПДВ3903,30."
САД у Миколаївській обл.,25878206,96779.52,"ПП ""Парк Нових Технологiй""",32376542,2020-03-27,"3111020;2281;Корег.кошт.част.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№25/03/05в26.03.20р,а№1в26.03.20р,д№29-Бв12.03.20р; ВтчПДВ16129,92."
САД у Миколаївській обл.,25878206,100960.76,"ПП ""Парк Нових Технологiй""",32376542,2020-03-27,"3111020;2281;Корег.кошт.част.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№25/03/04в26.03.20р,а№1в26.03.20р,д№28-Бв12.03.20р; ВтчПДВ16826,79."
САД у Миколаївській обл.,25878206,19236.59,"ПП ""Парк Нових Технологiй""",32376542,2020-03-27,"3111020;2281;Корег.кошт.част.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№25/03/02в26.03.20р,а№1в26.03.20р,д№26-Бв12.03.20р; ВтчПДВ3206,10."
САД у Миколаївській обл.,25878206,48182.28,"ПП ""Парк Нових Технологiй""",32376542,2020-04-06,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№31/03/01в31.03.20р,а№1в31.03.20р,д№20-Бв10.03.20р; ВтчПДВ8030,38."
САД у Миколаївській обл.,25878206,49775.24,"ПП ""Парк Нових Технологiй""",32376542,2020-04-06,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№31/03/03в31.03.20р,а№1в31.03.20р,д№22-Бв10.03.20р; ВтчПДВ8295,87."
САД у Миколаївській обл.,25878206,48182.28,"ПП ""Парк Нових Технологiй""",32376542,2020-04-06,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№31/03/02в31.03.20р,а№1в31.03.20р,д№21-Бв10.03.20р; ВтчПДВ8030,38."
САД у Миколаївській обл.,25878206,51368.25,"ПП ""Парк Нових Технологiй""",32376542,2020-04-06,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№31/03/04в31.03.20р,а№1в31.03.20р,д№23-Бв10.03.20р; ВтчПДВ8561,37."
САД у Миколаївській обл.,25878206,345382.35,"ПП ""Парк Нових Технологiй""",32376542,2020-04-29,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.заг.кор.д.зн; а.5в27.04.20,р№16/04/01в.27.04.20р, дог№58-Бв21.12.18р.,д/у2в25.03.20,№3в23.04.20;В т.ч.ПДВ 57563,72."
САД у Миколаївській обл.,25878206,461010.2,"ПП ""Парк Нових Технологiй""",32376542,2020-05-06,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.2ет;акт№3,р.№27/04/01в.30.04.20р, д№59-Бв21.12.18р,д/у№3в.29.04.20;Вт.ч.ПДВ76835,03."
САД у Миколаївській обл.,25878206,307278.84,"ПП ""Парк Нових Технологiй""",32376542,2020-05-08,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн.Iет; р№28/04/01в30.04.20р,а№2в30.04.20р,д№20-Бв10.03.20р; ВтчПДВ51213,14."
САД у Миколаївській обл.,25878206,276728.84,"ПП ""Парк Нових Технологiй""",32376542,2020-05-08,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн.Iет; р№28/04/02в30.04.20р,а№2в30.04.20р,д№21-Бв10.03.20р; ВтчПДВ46121,47."
САД у Миколаївській обл.,25878206,244743.2,"ПП ""Парк Нових Технологiй""",32376542,2020-05-06,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.заг.кор.д.зн.2ет; акт4,рах.№27/04/02в.30.04.20р, дог№62-Бв21.12.18р.,д/у№3в29.04.20;В т.ч.ПДВ40790,53."
САД у Миколаївській обл.,25878206,363438.88,"ПП ""Парк Нових Технологiй""",32376542,2020-05-28,"3111020;2281;Кориг.проектн.док на пот.сер.рем.а/д.заг.кор.держ.зн.; р№20/05/01в27.05.20р,а№3в27.05.20р,д№20-Бв10.03.20р; ВтчПДВ60573,15."
САД у Миколаївській обл.,25878206,273316.53,"ПП ""Парк Нових Технологiй""",32376542,2020-05-28,"3111020;2281;Кориг.проектн.док на пот.сер.рем.а/д.заг.кор.держ.зн.; р№20/05/04в27.05.20р,а№3в27.05.20р,д№23-Бв10.03.20р; ВтчПДВ45552,76."
САД у Миколаївській обл.,25878206,332888.88,"ПП ""Парк Нових Технологiй""",32376542,2020-05-28,"3111020;2281;Кориг.проектн.док на пот.сер.рем.а/д.заг.кор.держ.зн.; р№20/05/02в27.05.20р,а№3в27.05.20р,д№21-Бв10.03.20р; ВтчПДВ55481,48."
САД у Миколаївській обл.,25878206,208091.14,"ПП ""Парк Нових Технологiй""",32376542,2020-05-20,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№28/04/03в30.04.20р,а№2в30.04.20р,д№22-Бв10.03.20р; ВтчПДВ34681,86."
САД у Миколаївській обл.,25878206,212415.22,"ПП ""Парк Нових Технологiй""",32376542,2020-05-20,"3111020;2281;Корег.проектн.док на пот.сер.рем.а/д.заг.кор.д.зн; р№28/04/04в30.04.20р,а№2в30.04.20р,д№23-Бв10.03.20р; ВтчПДВ35402,54."
САД у Миколаївській обл.,25878206,297533.62,"ПП ""Парк Нових Технологiй""",32376542,2020-05-28,"3111020;2281;Кориг.проектн.док на пот.сер.рем.а/д.заг.кор.держ.зн.; р№20/05/03в27.05.20р,а№3в27.05.20р,д№22-Бв10.03.20р; ВтчПДВ49588,94."
САД у Миколаївській обл.,25878206,370986,"ПП ""Парк Нових Технологiй""",32376542,2020-06-23,"3111020;3210;Кор.проек.док.на буд а/д.заг.кор.;рах№29/05/02в30.05.20, акт№4в.30.05.20,д№29-Бв 27.06.18р,д/у 3в.31.03.20,№4в.28.05.20;ВтчПДВ61831,00."
САД у Миколаївській обл.,25878206,325625.76,"ПП ""Парк Нових Технологiй""",32376542,2020-06-23,"3111260;3210;Кор.проек.док.на рек. а/д.заг.кор.;рах№29/05/01в29.05.20, акт№4в.29.05.20,д№38/2017в 29.11.17р,д/у 5в.12.11.20,№7в.28.05.20;ВтчПДВ54270,96."
САД у Миколаївській обл.,25878206,40080,"ПП ""Парк Нових Технологiй""",32376542,2020-07-07,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.з.кор.д.зн; акт5в30.06.20,рах№30/06/03в30.06.20, дог№57-Бв21.12.18,д/у3в30.04.20;В т.ч.ПДВ6680,00."
САД у Миколаївській обл.,25878206,40080,"ПП ""Парк Нових Технологiй""",32376542,2020-07-10,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор. дер.зн.;акт№4,р.№30/06/02в.30.06.20р, д№59-Бв21.12.18р,д/у№3в.29.04.20;Вт.ч.ПДВ6680,00."
САД у Миколаївській обл.,25878206,40080,"ПП ""Парк Нових Технологiй""",32376542,2020-07-07,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.з.кор.д.зн; а6в06.07.20,р№30/06/01в06.07.20, дог№58-Бв21.12.18,д/у2в25.03.20,№4в29.05.20;В т.ч.ПДВ6680,00."
САД у Миколаївській обл.,25878206,450000,"ПП ""Парк Нових Технологiй""",32376542,2020-08-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№20/08/01,акт№2в.26.08.20р, д№61-Б в 21.12.18р,д/у№3в.22.05.20; ВтчПДВ75000,00."
САД у Миколаївській обл.,25878206,448741.08,"ПП ""Парк Нових Технологiй""",32376542,2020-08-28,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№20/08/02,акт№2в.26.08.20р, д№60-Б в 21.12.18р,д/у№3в22.05.20; ВтчПДВ74790,18."
САД у Миколаївській обл.,25878206,44323,"ПП ""Парк Нових Технологiй""",32376542,2020-08-28,"3111020;2281;Авторськ.нагляд по об.пот.сер.рем.а/д.заг.кор. д.зн;а№1в.26.08.20р,р№18/08/01в.26.08.20р, д№17-Бв27.02.20р,д/у№2в19.06.20р; В.т.ч.ПДВ7387,17."
САД у Миколаївській обл.,25878206,40080,"ПП ""Парк Нових Технологiй""",32376542,2020-09-11,"3111020;3210;Розр.пр.док.на кап.рем.м.на а/д.заг.кор.д.зн.; а.5,р.№30/07/01в.31.07.20р, д.№62-Бв21.12.18р.,д/у№3в29.04.20,№4в30.06.20;В т.ч.ПДВ6680,00."
САД у Миколаївській обл.,25878206,44323,"ПП ""Парк Нових Технологiй""",32376542,2020-10-08,"3111020;2281;Авторський нагляд по об'єкту поточн.сер.рем. а/д.заг.кор.дер.зн.;а№1в30.09.20,р№28/09/01в30.09.20, д№15-Бв27.02.20;Вт.ч.ПДВ7387,17."
САД у Миколаївській обл.,25878206,44323,"ПП ""Парк Нових Технологiй""",32376542,2020-10-12,"3111020;2281;Авторський нагляд по об'єкту поточн.сер.рем. а/д.заг.кор.дер.зн.;а№1в09.10.20,р№28/08/01в09.10.20, д№18-Бв27.02.20;Вт.ч.ПДВ7387,17."
САД у Миколаївській обл.,25878206,44323,"ПП ""Парк Нових Технологiй""",32376542,2020-10-21,"3111020;2281;Авторський нагляд по об'єкту поточн.сер.рем. а/д.заг.кор.дер.зн.;а№1в20.10.20,р№15/10/01в20.10.20, д№16-Бв27.02.20,д/у№2в.19.06.20;Вт.ч.ПДВ7387,17."
САД у Миколаївській обл.,25878206,98135.24,"ПП ""Парк Нових Технологiй""",32376542,2020-11-20,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№13/11/02,акт№3в.19.11.20р, д№61-Б в 21.12.18р,д/у№5в.30.10.20; ВтчПДВ16355,87."
САД у Миколаївській обл.,25878206,554424.53,"ПП ""Парк Нових Технологiй""",32376542,2020-11-20,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№13/11/01,акт№3в.19.11.20р, д№60-Б в 21.12.18р,д/у№5в30.10.20; ВтчПДВ92404,09."
САД у Миколаївській обл.,25878206,98135.24,"ПП ""Парк Нових Технологiй""",32376542,2020-11-20,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№13/11/02,акт№3в.19.11.20р, д№61-Б в 21.12.18р,д/у№5в.30.10.20; ВтчПДВ16355,87."
САД у Миколаївській обл.,25878206,554424.53,"ПП ""Парк Нових Технологiй""",32376542,2020-11-20,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.держ. зн.;р№13/11/01,акт№3в.19.11.20р, д№60-Б в 21.12.18р,д/у№5в30.10.20; ВтчПДВ92404,09."
САД у Миколаївській обл.,25878206,469859.06,"ПП ""Парк Нових Технологiй""",32376542,2020-12-16,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.д.зн.; а№4/01,р.№07/12/01в.11.12.20р,д.№61-Бв21.12.18р.,д/у3 в22.05.20р.,д/у5в30.10.20;В т.ч.ПДВ78309,85."
САД у Миколаївській обл.,25878206,71280,"ПП ""Парк Нових Технологiй""",32376542,2020-12-16,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.д.зн.; а№4/02,р.№07/12/02в11.12.20р,д.№60-Бв.21.12.18р.,д/у3 в22.05.20р.,д/у5в30.10.20;В т.ч.ПДВ11880,00."
САД у Миколаївській обл.,25878206,100000,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в18.12.20,р№18/12/08в18.12.20,д№98-Бв18.09.20.,д/у1в.16.12.20.; Вт.ч.ПДВ16666,67."
САД у Миколаївській обл.,25878206,378000,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Розр.пр.док.на пот.сер.рем.авт.дор.заг.кор.держ.знач.; а№2в.22.12.20,р№14/12/02в22.12.20,д№144-Бв18.11.20,д/у1в14.12.20.; Вт.ч.ПДВ63000,00."
САД у Миколаївській обл.,25878206,14775,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в18.12.20,р№18/12/06в18.12.20,д№147-Бв25.11.20.,д/у1в.16.12.20.; Вт.ч.ПДВ2462,50."
САД у Миколаївській обл.,25878206,29549,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в18.12.20,р№18/12/07в18.12.20,д№148-Бв25.11.20.; Вт.ч.ПДВ4924,83."
САД у Миколаївській обл.,25878206,100000,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в21.12.20,р№18/12/09в21.12.20,д№99-Бв18.09.20.; Вт.ч.ПДВ16666,67."
САД у Миколаївській обл.,25878206,58320,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в21.12.20,р№18/12/04в21.12.20,д№130-Бв20.10.20.; Вт.ч.ПДВ9720,00."
САД у Миколаївській обл.,25878206,10000,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в18.12.20,р№18/12/05в18.12.20,д№146-Бв25.11.20.,д/у1в.16.12.20; Вт.ч.ПДВ1666,67."
САД у Миколаївській обл.,25878206,145800,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по об'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в10.12.20,р№18/12/01в10.12.20,д№127-Бв20.10.20; Вт.ч.ПДВ24300,00."
САД у Миколаївській обл.,25878206,58320,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в21.12.20,р№18/12/03в21.12.20,д№129-Бв20.10.20.; Вт.ч.ПДВ9720,00."
САД у Миколаївській обл.,25878206,145800,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"3111020;2281;Авт.наг.по об'єкт.пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в10.12.20,р№18/12/02в10.12.20,д№128-Бв20.10.20; Вт.ч.ПДВ24300,00."
САД у Миколаївській обл.,25878206,49700,"ПП ""Парк Нових Технологiй""",32376542,2020-12-30,"3111020;2281;Кориг.кошт.част.проектн.док.на пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в24.12.20,р№22/12/01в24.12.20,д№162-Бв15.12.20; Вт.ч.ПДВ8283,33."
САД у Миколаївській обл.,25878206,600000,"ПП ""Парк Нових Технологiй""",32376542,2020-12-24,"1917461;2610;Роз.пр.д.на п.с.р.а/д.заг.к.д.з.Р-75КПП""Тим""-Б-П-Д-О.М.о.; а№1в23.12.20,р№14/12/01в23.12.20,д№144-Бв18.11.20,д/у1в14.12.20; Вт.ч.ПДВ100000,00."
САД у Миколаївській обл.,25878206,40080,"ПП ""Парк Нових Технологiй""",32376542,2021-03-29,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.д.зн.; а№5,р.№16/03/02в26.03.21р,д.№60-Бв.21.12.18р.,д/у8 в25.03.21р.;В т.ч.ПДВ6680,00."
САД у Миколаївській обл.,25878206,40080,"ПП ""Парк Нових Технологiй""",32376542,2021-03-29,"3111020;3210;Розр.пр.док.на кап.рем.мос.на а/д.заг.кор.д.зн.; а№5,р.№16/03/01в.26.03.21р,д.№61-Бв21.12.18р.,д/у8 в25.03.21р.;В т.ч.ПДВ6680,00."
САД у Миколаївській обл.,25878206,100000,"ПП ""Парк Нових Технологiй""",32376542,2021-04-02,"3111020;2281;Розроб.пр.док.на пот.сер.рем.а/д.заг.кор.дер.зн.(2,1ет);а.№2в.31.03.21,р№24/03/01в.31.03.21,д№144-Бв.18.11.20,д/у№2в.25.03.21; Вт.ч.ПДВ16666,66."
САД у Миколаївській обл.,25878206,45800,"ПП ""Парк Нових Технологiй""",32376542,2021-07-22,"3111020;2281;Тех.нагляд за вик.роб.на об'єктi пот.сер.рем.а/д.заг.кор. дер.зн.; а№1в15.07.21,р№06/07/01в15.07.21,д№99-Бв18.09.20,д/у№2в14.07.21; Вт.ч.ПДВ7633,33"
САД у Миколаївській обл.,25878206,14774,"ПП ""Парк Нових Технологiй""",32376542,2021-07-29,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.;а№2в28.07.21,р№23/07/01в28.07.21,д№147-Бв25.11.20.,д/у2в.09.04.21.; Вт.ч.ПДВ2462,33."
САД у Миколаївській обл.,25878206,10000,"ПП ""Парк Нових Технологiй""",32376542,2021-07-29,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№2в28.07.21,р№23/07/02в28.07.21,д№146-Бв25.11.20.,д/у3в.09.04.21; Вт.ч.ПДВ1666,67."
САД у Миколаївській обл.,25878206,249898.92,"ПП ""Парк Нових Технологiй""",32376542,2021-08-25,"3111020;2281;Коригув.проектн.док.на пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в20.08.21,рах.№11/08/02в20.08.21,дог.№13-Бв12.05.21,,д/у№1в13.07.21; Вт.ч.ПДВ41649,82."
САД у Миколаївській обл.,25878206,249860.84,"ПП ""Парк Нових Технологiй""",32376542,2021-08-25,"3111020;2281;Коригув.проектн.док.на пот.сер.рем.а/д.заг.кор.дер.зн.; а№1в20.08.21,рах.№11/08/03в20.08.21,дог.№14-Бв12.05.21,,д/у№1в13.07.21; Вт.ч.ПДВ249860,84."
САД у Миколаївській обл.,25878206,45800,"ПП ""Парк Нових Технологiй""",32376542,2021-08-30,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а.№2в26.08.21,р№23/07/03в26.08.21,д№98-Бв18.09.20.,д/у2в.28.07.21; Вт.ч.ПДВ7633,33."
САД у Миколаївській обл.,25878206,699872.94,"ПП ""Парк Нових Технологiй""",32376542,2021-12-16,"3111020;2281;Розр.проек.док.на пот.сер.рем.а/д.заг.кор.дер.зн.;а№3в. 14.12.21р.,р.№14/12/01в.14.12.21р.,дог.№144-Бв.18.11.20,д/у6 в.07.12.21; Вт.ч.ПДВ116645,49."
