payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Департамент ЖКГ,03365707,205716.53,"ТОВ ""УКРБІОРОСТ""",36954586,2021-07-30,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 07.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№4,а№04/358 в.23.07.21;ПДВ 34286,09."
Департамент ЖКГ,03365707,208795.01,"ТОВ ""УКРБІОРОСТ""",36954586,2021-08-28,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 07.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№7,а№07/358 в.18.08.21;ПДВ 34799,17."
Департамент ЖКГ,03365707,415571.58,"ТОВ ""УКРБІОРОСТ""",36954586,2021-08-16,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 07.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№5,а№05/358 в.05.08.21;ПДВ 69261,93."
Департамент ЖКГ,03365707,194013.96,"ТОВ ""УКРБІОРОСТ""",36954586,2021-08-16,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 07.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№6,а№06/358 в.05.08.21;ПДВ 32335,66."
Департамент ЖКГ,03365707,203842.51,"ТОВ ""УКРБІОРОСТ""",36954586,2021-09-28,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 09.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№11,а№11/358в.20.09.21;ПДВ 33973,75."
Департамент ЖКГ,03365707,156364.7,"ТОВ ""УКРБІОРОСТ""",36954586,2021-09-28,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 09.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№10,а№10/358в.20.09.21;ПДВ 26060,78."
Департамент ЖКГ,03365707,325824,"ТОВ ""УКРБІОРОСТ""",36954586,2021-09-09,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 08.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№9,а№09/358 в.06.09.21;ПДВ 54304,00."
Департамент ЖКГ,03365707,408987.71,"ТОВ ""УКРБІОРОСТ""",36954586,2021-09-09,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 08.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№8,а№08/358 в.06.09.21;ПДВ 68164,62."
Департамент ЖКГ,03365707,195827.46,"ТОВ ""УКРБІОРОСТ""",36954586,2021-09-30,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 09.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№13,а№13/358в.22.09.21;ПДВ 32637,91."
Департамент ЖКГ,03365707,247452.8,"ТОВ ""УКРБІОРОСТ""",36954586,2021-09-30,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 09.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№14,а№14/358в.23.09.21;ПДВ 41242,13"
Департамент ЖКГ,03365707,291595.27,"ТОВ ""УКРБІОРОСТ""",36954586,2021-10-19,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 09.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№15,а.№15/358 в.08.10.21;ПДВ48599,21."
Департамент ЖКГ,03365707,272144.76,"ТОВ ""УКРБІОРОСТ""",36954586,2021-10-19,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 09.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№12,а.№12/358 в.08.10.21;ПДВ45357,46."
Департамент ЖКГ,03365707,423090.03,"ТОВ ""УКРБІОРОСТ""",36954586,2021-10-28,"1216030;2240;опл.лісозагот.пос.-пос.з видал.,обріз.дер.та корч.пнів на тер.м.Мик.за 10.21;Д.358 в.06.07.21,ДУ1в.06.07.21,р.№16,а.№16/358 в.20.10.21;ПДВ70515,00."
Департамент ЖКГ,03365707,744180,"ТОВ ""УКРБІОРОСТ""",36954586,2021-11-23,"1216030;2240; за посл.з видал.дер. та корч.пнів на тер.м.Мик.за 11.21;Д.626від21.10.21ду1від21.10.21 рах.01 акт 01/626 від 16.11.21;ПДВ121030,00."
Департамент ЖКГ,03365707,747408,"ТОВ ""УКРБІОРОСТ""",36954586,2021-11-23,"1216030;2240; за посл.з видал.дер. та корч.пнів на тер.м.Мик.за 11.21;Д.626від21.10.21ду1від21.10.21 рах.02 акт 02/626 від 16.11.21;ПДВ124568,00."
