payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Департамент ЖКГ,03365707,8629,Департамент ЖКГ,03365707,2021-05-26,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покрівлі багатоквартир.ж/б по вул.Млинна,31в м.Мик.;згідно звед.кошт.розр.за 05.2021;Без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,6716.3,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-05-24,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 01.04.xxxx р. зг. ЄР 14 ,ЗР 14  ;без ПДВ."
Департамент ЖКГ,03365707,573,Департамент ЖКГ,03365707,2021-05-31,"1216011;2240;відрахув.на утрим.від.технагл.за пос.з пот.рем.ліфта в ж/б по в.8 Березня,69 (п.2) у м.Мик.;згід.звед.кошт.розрах.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,10086.93,Департамент ЖКГ,03365707,2021-05-31,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.ж/б по пр.Миру,64 в м.Мик.;згідно звед.кошт.розр.за 04.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,5113.59,Департамент ЖКГ,03365707,2021-05-31,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.ж/б по вул.Колодязна,6 в м.Мик.;згідно звед.кошт.розр.за 03.21р.;Без ПДВ."
Департамент ЖКГ,03365707,29466.02,Департамент ЖКГ,03365707,2021-05-31,"1217310;3122;відр.на утр.від.технаг.за вик.роб.:Н.буд.трол.лінії по пр.Богоявл.від міськ.автовокз.до в.Гагар.в м.М.Кор."";згідно зв.кошт.розр.за 05.21р.;БезПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,26473.39,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-05-14,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 26.03.xxxx р. зг. ЄР 169 ,ЗР 169  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,40293.02,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-05-14,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 23.03.xxxx р. зг. ЄР 06 ,ЗР 06  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,17732.69,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-05-14,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 25.03.xxxx р. зг. ЄР 76 ,ЗР 76  ;без ПДВ."
Департамент ЖКГ,03365707,34660,Департамент ЖКГ,03365707,2021-05-21,1216030;3132;відр.на утр.від.технагл.за пос.з кап.рем.трот.по пр.Миру від вул.Новозавод.до в.Космон.(непарн.бік)в м.М.;згідн.звед.кошт.розр.за05.2021р.;Без ПДВ.
Департамент ЖКГ,03365707,76.78,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Сінна,44 у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,64.73,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по пр.Центральний,152а у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,54.72,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. пот.рем.прил.обл.тепл.енер.в ж/б по вул.3-а Слобід.,24(1під.) у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,73.58,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Терасна,1 у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,54.72,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Колодязна,5(2під.) у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,150.54,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Казарського,1г у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,54.72,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Корабелів,25 у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,77.5,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Потьомкінська,81/83 у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,76.78,Департамент ЖКГ,03365707,2021-05-21,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Листопадна,1-б у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,3698.91,Департамент ЖКГ,03365707,2021-05-21,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем. жб. по в.Шнеєрсона,2Б  в м.Мик;згід.звед.кошт.розр.за 05.2021;БезПДВ."
Департамент ЖКГ,03365707,2516.91,Департамент ЖКГ,03365707,2021-05-21,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем. жб. по в.Адміральська,32  в м.Мик;згід.звед.кошт.розр.за 05.2021;БезПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,18307.36,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-05-27,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 07.04.xxxx р. зг. ЄР 59 ,ЗР 59  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,8354.64,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-05-21,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 31.03.xxxx р. зг. ЄР 46 ,ЗР 46  ;без ПДВ."
Департамент ЖКГ,03365707,4291,Департамент ЖКГ,03365707,2021-05-25,"1216030;3132;відр.на ут.від.техн.за пос.зКап.рем.п.""Спорт.""в З.р.м.М.(діл.об.пр.Ц.,ц.м.ст.,в.Г.Карп.-гр.пр.Athletik Park);згід. звед.кошт.розр.за05.21р.;БезПДВ."
Департамент ЖКГ,03365707,28855,Департамент ЖКГ,03365707,2021-05-12,1216030;3132;відр.на утр.від.технагл.за пос.з кап.рем.трот.по пр.Миру від вул.Новозавод.до в.Космон.(непарн.бік)в м.М.;згідн.звед.кошт.розр.за04.2021р.;Без ПДВ.
Департамент ЖКГ,03365707,2633,Департамент ЖКГ,03365707,2021-05-12,1216030;3132;відр.на утр.від.технагл.за пос.з кап.рем.трот.по в.Ген.Карпенко від пр.Центр.до буд.№32в м.М.;згідн.звед.кошт.розр.за04.2021р.;Без ПДВ.
Департамент ЖКГ,03365707,3338.24,Департамент ЖКГ,03365707,2021-05-12,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15В в м.Мик.;згідно звед.кошт.розрах.за 04.21р.;Без ПДВ."
Департамент ЖКГ,03365707,1585.93,Департамент ЖКГ,03365707,2021-05-12,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15Б в м.Мик.;згідно звед.кошт.розрах.за 04.21р.;Без ПДВ."
Департамент ЖКГ,03365707,183.3,Департамент ЖКГ,03365707,2021-05-12,1216030;2240;відрах.на утрим.від.технагл.за вик.пос.пот.рем.дек.огор.бульвар.част.в.Погран.на перех.з пр.Богоявл.в м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,38.96,Департамент ЖКГ,03365707,2021-05-12,1216030;2240;відрах.на утрим.від.технагл.за вик.пос.пот.рем.дек.огор.бульвар.част.пр.Центр.на перех.з вул.Пушкін.в м.Мик.;згід.звед.кошт.роз.за 04.2021;Без ПДВ.
Департамент ЖКГ,03365707,2128.67,Департамент ЖКГ,03365707,2021-05-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.мер.водовід.,.водопост.жб.в.12 Поздовж.,38  в м.Мик; згід.звед.кошт. розр.за 03.2021;БезПДВ."
Департамент ЖКГ,03365707,1535.46,Департамент ЖКГ,03365707,2021-05-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.мер.водовід.,.водопост.жб.в.12 Поздовж.,38  в м.Мик; згід.звед.кошт. розр.за 03.2021;БезПДВ."
Департамент ЖКГ,03365707,3192.52,Департамент ЖКГ,03365707,2021-05-20,"1217461;3132;відр.на утрим.від.технаг.за вик.роб.по об.""Кап.рем.вул-дор.мер.по в.Новозав.від в.Херс.ш до в.Китоб. в м.М"";згід.звед.кош.роз.за 04.2021;Без ПДВ."
Департамент ЖКГ,03365707,1327.3,Департамент ЖКГ,03365707,2021-05-20,"1217461;3132;відр.на утрим.від.технаг.за вик.роб.по об.""Кап.рем.вул-дор.мер.по в.Новозав.від в.Херс.ш до в.Китоб. в м.М"";згід.звед.кош.роз.за 04.2021;Без ПДВ."
Департамент ЖКГ,03365707,344.3,Департамент ЖКГ,03365707,2021-05-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Попеля в м.Мик.;згідно акту№1від12.05.21 за 04.2021;Без ПДВ.
Департамент ЖКГ,03365707,687.65,Департамент ЖКГ,03365707,2021-05-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Космонавтів біля буд.№140 в м.Мик.;згідно акту№1від12.05.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,217.11,Департамент ЖКГ,03365707,2021-05-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Космонавта Волкова в м.Мик.;згідно акту№1від12.05.21 за 04.2021;Без ПДВ.
Департамент ЖКГ,03365707,401.37,Департамент ЖКГ,03365707,2021-05-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Наваринська ріг в.В.Морська в м.Мик.;згідно акту№1від12.05.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,687.62,Департамент ЖКГ,03365707,2021-05-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по пр.Богоявл.біля буд.319А-321 в м.Мик.;згідно акту№1від12.05.21 за 04.2021;Без ПДВ.
Департамент ЖКГ,03365707,198.62,Департамент ЖКГ,03365707,2021-05-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Електронна біля буд.№68-70 в м.Мик.;згідно акту№1від12.05.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,747,Департамент ЖКГ,03365707,2021-05-27,"1216011;2240;відрахув.на утрим.від.технагл.за пос.з пот.рем.вуз.та обл.ліфта в ж/б по в.Г.Гонгадзе,30 (п.2) у м.Мик.;згід.звед.кошт.розрах.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,1202.55,Департамент ЖКГ,03365707,2021-05-27,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.ел.мер.ж.б.(гурт.) в.Театральна, 47А в м.Мик.(уст.ліч.);згід.звед.кошт.розр.за 04.2021;БезПДВ."
Департамент ЖКГ,03365707,16478.05,Департамент ЖКГ,03365707,2021-05-27,"1216011;3131;відр.на утр.від.техн.за пос.з кап.рем.покр. ж./б. по вул.Будівельників,22 в м.Мик.;згідно звед.кошт.розр.за 05.21р.;Без ПДВ."
Департамент ЖКГ,03365707,8095.27,Департамент ЖКГ,03365707,2021-05-27,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Крилова, 16 в м.Мик.;згідно звед.кошт.розрах.за 05.21р.;Без ПДВ."
Департамент ЖКГ,03365707,2179.61,Департамент ЖКГ,03365707,2021-05-27,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Крилова, 16 в м.Мик.;згідно звед.кошт.розрах.за 01.21р.;Без ПДВ."
Департамент ЖКГ,03365707,4908.38,Департамент ЖКГ,03365707,2021-05-27,"1217461;3132;відр.на утрим.від.технаг.за вик.роб.по об.""Кап.рем.вул-дор.мер.по в.Новозав.від в.Херс.ш до в.Китоб. в м.М"";згід.звед.кош.роз.за 04.2021;Без ПДВ."
Департамент ЖКГ,03365707,1612.59,Департамент ЖКГ,03365707,2021-05-14,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем. сис. водопост. жб. по пр.Миру,23/Б у м.Мик;згід.звед.кошт.розр.за 03.2021;БезПДВ."
Департамент ЖКГ,03365707,2881.18,Департамент ЖКГ,03365707,2021-05-24,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15В в м.Мик.;згідно звед.кошт.розрах.за 05.21р.;Без ПДВ."
Департамент ЖКГ,03365707,4494.8,Департамент ЖКГ,03365707,2021-05-28,"1216011;3132;відр.на утрим.від.технаг.за посл.з кап.рем.сп.-ігр.майд.по в.Херс.ш.між ж.б.30,32,38 в Інгул.р. м.Мик.;згідно звед.кошт.розрах.за 05.21р.;Без ПДВ."
Департамент ЖКГ,03365707,866.87,Департамент ЖКГ,03365707,2021-05-28,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по в.Арх.Старова, 8А, п.1 в м.Мик;згід.звед.кошт.розр.за 05.2021;БезПДВ."
Департамент ЖКГ,03365707,478,Департамент ЖКГ,03365707,2021-06-04,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем. сис. водовід. жб. за адр.: в.Бузніка,4  в м.Мик;згід.звед.кошт.розр.за 05.2021;БезПДВ."
Департамент ЖКГ,03365707,2579.94,Департамент ЖКГ,03365707,2021-06-03,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.ел.мер.багаток.ж/б ОСББ""Рак.уроч.71А"" за ад. м.М.,в.Привіл.,71А;згідно звед.кошт.розр.за 05.21; Без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,11784.64,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-06-03,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 13.04.xxxx р. зг. ЄР 56 ,ЗР 56  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,28346.88,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-06-30,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 05.05.xxxx р. зг. ЄР 58 ,ЗР 58  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,9672.14,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-06-23,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 26.04.xxxx р. зг. ЄР 42 ,ЗР 42  ;без ПДВ."
Департамент ЖКГ,03365707,500.7,Департамент ЖКГ,03365707,2021-06-08,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сис.водовід.в підв.прим..жб.за адр.: м.Мик.,в.Крилова,40; згід.звед.кошт. розр.за 05.2021;БезПДВ."
Департамент ЖКГ,03365707,504.2,Департамент ЖКГ,03365707,2021-06-08,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сис.водовід.в підв.прим..жб.за адр.: м.Мик.,в.Крилова,38; згід.звед.кошт. розр.за 05.2021;БезПДВ."
Департамент ЖКГ,03365707,715,Департамент ЖКГ,03365707,2021-06-08,"1216011;2240;відрахув.на утрим.від.технагл.за пос.з пот.рем.вуз.та обл.ліфта в ж/б по в.6 Поперечна,32 (п.1) у м.Мик.;згід.звед.кошт.розрах.за 06.2021;Без ПДВ."
Департамент ЖКГ,03365707,715,Департамент ЖКГ,03365707,2021-06-08,"1216011;2240;відрах.на утрим.від.технагл.за пос.з пот.рем.вуз.та обл.ліфта в ж/б по в.Потьомкінська,129-А (п.2) у м.Мик.;згід.звед.кошт.розрах.за 06.21;Без ПДВ."
Департамент ЖКГ,03365707,736,Департамент ЖКГ,03365707,2021-06-08,"1216011;2240;відрахув.на утрим.від.технагл.за пос.з пот.рем.вуз.та обл.ліфта в ж/б по в.Привольна,73-Б (л.1) у м.Мик.;згід.звед.кошт.розрах.за 06.2021;Без ПДВ."
Департамент ЖКГ,03365707,237.71,Департамент ЖКГ,03365707,2021-06-18,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Ходирєва,16 у м.Мик.;згід.звед.кошт.роз.за 06.2021;Без ПДВ."
Департамент ЖКГ,03365707,19146.13,Департамент ЖКГ,03365707,2021-06-18,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.ж/б по вул.Океанівська,50 у м.Мик.;згідно звед.кошт.розр.за 06.21р.;Без ПДВ."
Департамент ЖКГ,03365707,3261.69,Департамент ЖКГ,03365707,2021-06-18,"1216011;3131;відр.на утр.від.техн.за пос.з кап.рем.сист.опал.ж/б ОСББ""КМД""за адресою:пр.Гер.Укр.,13-А в м.Мик.;згідно звед.кошт.розр.за 03.21р.;Без ПДВ."
Департамент ЖКГ,03365707,4795.5,Департамент ЖКГ,03365707,2021-06-25,"1216011;3131;відр.на утр.від технагл.за пос.з кап.рем.покр.ж/б по пр.Гер.Укр.,13-Е в м.Мик.;згідно звед.кошт.розр.за 06.2021р;Без ПДВ."
Департамент ЖКГ,03365707,507.77,Департамент ЖКГ,03365707,2021-06-25,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.ж/б по вул.Колодязна,6 в м.Мик.;згідно звед.кошт.розр.за 06.21р.;Без ПДВ."
Департамент ЖКГ,03365707,3847.7,Департамент ЖКГ,03365707,2021-06-25,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.ж/б по пр.Миру,64 в м.Мик.;згідно звед.кошт.розр.за 06.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,675.32,Департамент ЖКГ,03365707,2021-06-17,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Гетьмана Сагайдачного в м.Мик.;згідно акту№1від10.06.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,442,Департамент ЖКГ,03365707,2021-06-17,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Янтарна в м.Мик.;згідно акту№1від10.06.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,456.82,Департамент ЖКГ,03365707,2021-06-17,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Ольшанців в м.Мик.;згідно акту№1від10.06.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,642.42,Департамент ЖКГ,03365707,2021-06-17,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Самойловича в м.Мик.;згідно акту№1від10.06.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,220.65,Департамент ЖКГ,03365707,2021-06-17,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Приозерна в м.Мик.;згідно акту№1від10.06.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,620.52,Департамент ЖКГ,03365707,2021-06-17,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Торгова в м.Мик.;згідно акту№1від10.06.21 за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,766.09,Департамент ЖКГ,03365707,2021-06-29,1216030;2240;відрахув.на утрим.від.технагл.за вик.посл.поточ.(дрібний) рем.тротуару по вул.Набережна в м.Миколаєві;згід.звед.кошт.розрах.за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,3731,Департамент ЖКГ,03365707,2021-06-29,"1216011;2240;відрах.на утрим.від.технагл.за посл.поточ.рем.сход.клітин з зам.вікон у ж/б.вул.О.Ольжича,3Г 2п.у м.Мик.;згід.звед.кошт.розрах.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,221.68,Департамент ЖКГ,03365707,2021-06-29,"1216011;2240;відрах.на утрим.від.технагл.за посл.поточ.рем.ел.ввідно-розп.пристр.ж/б.вул.Заводська,13/2 у м.Микол.;згід.звед.кошт.розрах.за 06.2021;Без ПДВ."
Департамент ЖКГ,03365707,221.68,Департамент ЖКГ,03365707,2021-06-29,"1216011;2240;відрах.на утрим.від.технагл.за посл.поточ.рем.ел.ввідно-розп.пристр.ж/б.вул.Заводська,27 корп.1 у м.Мик.;згід.звед.кошт.розрах.за 06.2021;Без ПДВ."
Департамент ЖКГ,03365707,221.68,Департамент ЖКГ,03365707,2021-06-29,"1216011;2240;відрах.на утрим.від.технагл.за посл.поточ.рем.ел.ввідно-розп.пристр.ж/б.вул.Заводська,3/1 у м.Микол.;згід.звед.кошт.розрах.за 06.2021;Без ПДВ."
Департамент ЖКГ,03365707,377.98,Департамент ЖКГ,03365707,2021-06-16,1216030;2240;відрахув.на утрим.від.технагл.за вик.посл.поточ.(дріб.) рем.тротуару(вул.Шосейна ріг пр.Центр.)в м.Микол.;згід.звед.кошт.розрах.за 05.2021;Без ПДВ.
Департамент ЖКГ,03365707,34024.4,Департамент ЖКГ,03365707,2021-06-16,1217461;2240;відр.на утр.від.техн.за вик.посл.з пот.рем.дороги по вул.Потьомк.від вул.Лягіна до вул.Громадянська в м.Мик.;згід.звед. кошт.розр.за 05.21;БезПДВ.
Департамент ЖКГ,03365707,13598.31,Департамент ЖКГ,03365707,2021-06-09,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.багатопов.ж/б по в.Космонавтів, 130А в м.Мик.;згідно звед.кошт.розр.за 05.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,54.72,Департамент ЖКГ,03365707,2021-06-11,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Колодязна,5(1під.) у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,67.29,Департамент ЖКГ,03365707,2021-06-11,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Декабристів,2 у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,149.95,Департамент ЖКГ,03365707,2021-06-11,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по пр.Центральний,22 у м.Мик.;згід.звед.кошт.роз.за 05.2021;Без ПДВ."
Департамент ЖКГ,03365707,22962.64,Департамент ЖКГ,03365707,2021-06-11,"1217310;3122;відр.на утр.від.технаг.за вик.роб.:Н.буд.трол.лінії по пр.Богоявл.від міськ.автовокз.до в.Гагар.в м.М.Кор."";згідно зв.кошт.розр.за 05.21р.;БезПДВ."
Департамент ЖКГ,03365707,4999.33,Департамент ЖКГ,03365707,2021-06-11,"1216011;3132;відр.на утрим.від.технаг.за посл.з кап.рем.сп.-ігр.майд.по в.Херс.ш.між ж.б.30,32,38 в Інгул.р. м.Мик.;згідно звед.кошт.розрах.за 06.21р.;Без ПДВ."
Департамент ЖКГ,03365707,4009,Департамент ЖКГ,03365707,2021-06-30,"1216030;3132;відр.на ут.від.техн.за пос.зКап.рем.п.""Спорт.""в З.р.м.М.(діл.об.пр.Ц.,ц.м.ст.,в.Г.Карп.-гр.пр.Athletik Park);згід. звед.кошт.розр.за06.21р.;БезПДВ."
Департамент ЖКГ,03365707,7797.98,Департамент ЖКГ,03365707,2021-06-30,"1216011;3132;відр.на утрим.від.технаг.за посл.з кап.рем.сп.-ігр.майд.по в.Херс.ш.між ж.б.30,32,38 в Інгул.р. м.Мик.;згідно звед.кошт.розрах.за 06.21р.;Без ПДВ."
Департамент ЖКГ,03365707,41057.44,Департамент ЖКГ,03365707,2021-07-05,"1217310;3122;відр.на утр.від.технаг.за вик.роб.:Н.буд.трол.лінії по пр.Богоявл.від міськ.автовокз.до в.Гагар.в м.М.Кор."";згідно зв.кошт.розр.за 06.21р.;БезПДВ."
Департамент ЖКГ,03365707,2205,Департамент ЖКГ,03365707,2021-07-14,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем.сход.кліт.із зам.вік.у жб. по в.Молодогвардійська,36  в м.Мик;згід.звед.кошт.розр.за 05.2021;БезПДВ."
Департамент ЖКГ,03365707,203.4,Департамент ЖКГ,03365707,2021-07-27,"1216016;2240;відр.на утрим.від.технагляду за посл. поточ.рем.прил.обл.тепл.енер.в ж/б по вул.Озерна,17а у м.Мик.;згід.звед.кошт.роз.за 04.2021;Без ПДВ."
Департамент ЖКГ,03365707,37262.93,Департамент ЖКГ,03365707,2021-07-27,"1217310;3122;відр.на утр.від.технаг.за вик.роб.:Н.буд.трол.лінії по пр.Богоявл.від міськ.автовокз.до в.Гагар.в м.М.Кор."";згідно зв.кошт.розр.за 07.21р.;БезПДВ."
Департамент ЖКГ,03365707,3692.28,Департамент ЖКГ,03365707,2021-07-27,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.жб.за адр.: пр.Централ.,71 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,1895.53,Департамент ЖКГ,03365707,2021-07-27,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сх.кл.із зам.вік. у жб.по в.3-я Слобід.,49 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,2487.59,Департамент ЖКГ,03365707,2021-07-27,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сх.кл.із зам.вік. у жб.за адр.: в.Буз.Бульв.,1-А в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,768.31,Департамент ЖКГ,03365707,2021-07-27,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.приб.тер.жб.по в.Арх.Старова,4а в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,1019.13,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по пр.Централ.,7 п.3 в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,274.81,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за пос.з пот.рем.прибуд.тер. ж.б.по в.Кузнецька,58 в м.Миколаїв;згід.звед.кошт.розр.за 06.2021; БезПДВ."
